,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kreon,119,17.0,8.0,29.0,9.0,46.0,0.2094017094017094,0.20655270655270655,0.11526701830663659,0.11526701830663659,3.4789915966386555,MALE,1906
oedipus,205,18.0,9.0,56.0,9.0,68.0,0.22792022792022792,0.22222222222222224,0.1449627912096236,0.1449627912096236,2.9853658536585366,MALE,1906
antiope,86,7.0,2.0,20.0,5.0,34.0,0.021367521367521368,0.021367521367521368,0.0374408542433668,0.0374408542433668,1.9767441860465116,FEMALE,1906
jokaste,108,9.0,3.0,31.0,6.0,35.0,0.039886039886039885,0.1908831908831909,0.05129952468865501,0.05129952468865501,1.9444444444444444,FEMALE,1906
das_volk,73,14.0,6.0,32.0,8.0,15.0,0.16666666666666669,0.18376068376068377,0.09050622747560974,0.09050622747560974,1.643835616438356,,1906
erster_bote,6,3.0,1.0,5.0,2.0,3.0,0.0,0.0,0.01929044502229799,0.01929044502229799,1.0,MALE,1906
die_maegde,2,2.0,1.0,1.0,1.0,1.0,0.0,0.05128205128205129,0.009886513941107986,0.009886513941107986,0.5,,1906
waerter,10,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.05756608505096235,0.05756608505096235,0.5,MALE,1906
fuenfter_bote,4,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.008640649294881848,0.008640649294881848,0.5,MALE,1906
herold,9,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.008640649294881848,0.008640649294881848,0.4444444444444444,MALE,1906
der_sterbende,3,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.010452721180270285,0.010452721180270285,0.3333333333333333,MALE,1906
phoenix,98,2.0,1.0,27.0,1.0,31.0,0.0,0.0,0.05756659020036965,0.05756659020036965,0.3163265306122449,MALE,1906
das_kind,4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.035964577297916175,0.035964577297916175,0.25,MALE,1906
zweiter_bote,4,3.0,2.0,2.0,1.0,1.0,0.022792022792022793,0.022792022792022793,0.016236343772571677,0.016236343772571677,0.25,MALE,1906
der_knabe,38,2.0,1.0,17.0,1.0,8.0,0.0,0.0,0.04484995476809672,0.04484995476809672,0.21052631578947367,MALE,1906
die_frauen,5,2.0,1.0,1.0,1.0,1.0,0.0,0.007122507122507123,0.013769425965070189,0.013769425965070189,0.2,,1906
teiresias,20,7.0,5.0,7.0,2.0,2.0,0.07834757834757836,0.14387464387464388,0.06429059902121642,0.06429059902121642,0.2,MALE,1906
magier,20,2.0,1.0,10.0,1.0,2.0,0.0,0.0,0.02994024074971413,0.02994024074971413,0.1,MALE,1906
tuerhueter,10,2.0,1.0,5.0,1.0,1.0,0.0,0.0,0.05756608505096235,0.05756608505096235,0.1,MALE,1906
laios,15,2.0,1.0,5.0,1.0,1.0,0.0,0.0,0.017701008721824035,0.017701008721824035,0.06666666666666667,MALE,1906
ein_diener_2b,3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.012900567585848306,0.012900567585848306,0.0,MALE,1906
zwerg,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010770608440365077,0.010770608440365077,0.0,MALE,1906
dritter_bote,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02244166631361302,0.02244166631361302,0.0,MALE,1906
vierter_bote,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.01598522417038455,0.01598522417038455,0.0,MALE,1906
der_wagenlenker,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010452721180270285,0.010452721180270285,0.0,MALE,1906
die_greise,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009576688022754277,0.009576688022754277,0.0,,1906
ein_mann_der_bote,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013769425965070189,0.013769425965070189,0.0,MALE,1906
die_stimmen,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.012264793065658721,0.012264793065658721,0.0,,1906
