,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kunz,164,6,3,3,56,0.0,0.0,0.4120265071338688,0.4120265071338688,1.024390243902439,MALE,1809
trude,115,6,3,3,26,0.0,0.0,0.3118812765536696,0.3118812765536696,0.6782608695652174,FEMALE,1809
kurt,87,4,2,2,17,0.0,0.5,0.2760922163124613,0.2760922163124613,0.39080459770114945,MALE,1809
