,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kaberdar,136,18,9,9,52,0.22761613386613377,0.20512820512820512,0.11189796684897357,0.11189796684897357,3.441176470588235,MALE,1789
samuel,141,15,6,9,45,0.19184010434010434,0.1607905982905983,0.08653458422721856,0.08653458422721856,2.872340425531915,MALE,1789
robert,104,13,7,6,37,0.10439560439560441,0.27617521367521364,0.12155838705719615,0.12155838705719615,2.1346153846153846,MALE,1789
gurli,183,14,7,7,53,0.0563471250971251,0.041666666666666664,0.14132006487014837,0.14132006487014837,2.0273224043715845,FEMALE,1789
liddy,163,17,9,8,40,0.08021353646353648,0.0924145299145299,0.12903171859677892,0.12903171859677892,1.9631901840490797,FEMALE,1789
fazir,51,11,5,6,16,0.019221056721056718,0.0422008547008547,0.06504060947358734,0.06504060947358734,1.8823529411764706,MALE,1789
mistriss_smith,71,11,5,6,18,0.011380980130980132,0.11965811965811966,0.04143991251714945,0.04143991251714945,1.5211267605633803,FEMALE,1789
musaffery,38,7,3,4,12,0.008547008547008548,0.018162393162393164,0.05288443622474741,0.05288443622474741,1.263157894736842,MALE,1789
visitator,47,9,4,5,11,0.052307414807414805,0.15438034188034186,0.04378521789774457,0.04378521789774457,1.1702127659574468,MALE,1789
sir_john,66,11,6,5,13,0.04486208236208236,0.23023504273504272,0.04037277333620655,0.04037277333620655,0.9848484848484849,MALE,1789
maester_strussel,46,5,3,2,11,0.005876068376068376,0.003205128205128205,0.04091648310386127,0.04091648310386127,0.4782608695652174,MALE,1789
maester_staff,53,6,4,2,11,0.016788766788766785,0.027777777777777776,0.04073663176838305,0.04073663176838305,0.41509433962264153,MALE,1789
jack,37,6,4,2,4,0.007527195027195027,0.027777777777777776,0.05547595358466863,0.05547595358466863,0.21621621621621623,MALE,1789
der_knabe,23,3,1,2,2,0.0,0.0,0.02900526049333628,0.02900526049333628,0.17391304347826086,MALE,1789
