,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
cardenio,58,9.0,4.0,8.0,5.0,15.0,0.3484848484848485,0.3484848484848485,0.20871903450353319,0.20871903450353319,1.293103448275862,MALE,1657
lysander,23,4.0,1.0,2.0,3.0,6.0,0.12121212121212122,0.12121212121212122,0.06635712265129083,0.06635712265129083,0.7826086956521738,MALE,1657
der_mensch,4,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.016081930431340315,0.016081930431340315,0.5,UNKNOWN,1657
storax,14,4.0,2.0,5.0,2.0,3.0,0.07575757575757576,0.07575757575757576,0.08872069262904649,0.08872069262904649,0.42857142857142855,MALE,1657
knecht,4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.041219526541315575,0.041219526541315575,0.25,MALE,1657
cleon,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.016081930431340315,0.016081930431340315,0.25,MALE,1657
olympia,49,5.0,3.0,10.0,2.0,5.0,0.10606060606060606,0.10606060606060606,0.15636435133987284,0.15636435133987284,0.20408163265306123,FEMALE,1657
celinde,55,5.0,3.0,8.0,2.0,3.0,0.15151515151515152,0.15151515151515152,0.15222342793786425,0.15222342793786425,0.10909090909090909,FEMALE,1657
pamphilius,19,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.039736350328181104,0.039736350328181104,0.10526315789473684,MALE,1657
tyche,38,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.10234343730223162,0.10234343730223162,0.10526315789473684,MALE,1657
vireno,19,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.04266430541207075,0.04266430541207075,0.05263157894736842,MALE,1657
diener,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027909140379760715,0.027909140379760715,0.0,MALE,1657
die_zeit,6,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.04157875011215222,0.04157875011215222,0.0,UNKNOWN,1657
