,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
holofernes,74,13.0,5.0,11.0,8.0,30.0,0.31432748538011696,0.31432748538011696,0.16348906590818568,0.16348906590818568,3.2432432432432434,MALE,1849
joab,44,9.0,3.0,15.0,6.0,15.0,0.3157894736842105,0.3157894736842105,0.15950337304332307,0.15950337304332307,2.0454545454545454,MALE,1849
ben,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.012096519619491082,0.012096519619491082,1.0,MALE,1849
hosea,22,5.0,2.0,6.0,3.0,7.0,0.038011695906432746,0.038011695906432746,0.09400242244608344,0.09400242244608344,0.9545454545454546,MALE,1849
heman,5,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.012096519619491082,0.012096519619491082,0.8,MALE,1849
ammon,17,5.0,2.0,2.0,3.0,4.0,0.06432748538011696,0.06725146198830409,0.0381622836717835,0.0381622836717835,0.7058823529411764,MALE,1849
zepho,4,3.0,2.0,2.0,1.0,2.0,0.029239766081871343,0.029239766081871343,0.04260232109757904,0.04260232109757904,0.5,MALE,1849
nabal,2,2.0,1.0,1.0,1.0,1.0,0.02631578947368421,0.02631578947368421,0.017237550003631485,0.017237550003631485,0.5,MALE,1849
idun,8,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.021360984721468936,0.021360984721468936,0.5,MALE,1849
assad,20,3.0,2.0,6.0,1.0,4.0,0.0,0.0,0.07727525221242952,0.07727525221242952,0.2,MALE,1849
chalkol,5,3.0,2.0,3.0,1.0,1.0,0.0014619883040935672,0.0014619883040935672,0.03043940746496697,0.03043940746496697,0.2,MALE,1849
jojakim,26,5.0,4.0,8.0,1.0,4.0,0.2573099415204678,0.2573099415204678,0.10828825943378814,0.10828825943378814,0.15384615384615385,MALE,1849
rachel,8,3.0,2.0,2.0,1.0,1.0,0.08771929824561403,0.08771929824561403,0.03703052624592229,0.03703052624592229,0.125,FEMALE,1849
oberpriester,9,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.021360984721468936,0.021360984721468936,0.1111111111111111,MALE,1849
volk_alle,9,2.0,1.0,1.0,1.0,1.0,0.02046783625730994,0.02046783625730994,0.017237550003631485,0.017237550003631485,0.1111111111111111,UNKNOWN,1849
achior,12,3.0,2.0,5.0,1.0,1.0,0.0,0.2046783625730994,0.039663902665594816,0.039663902665594816,0.08333333333333333,MALE,1849
der_gesandte,11,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.04452214747641357,0.04452214747641357,0.0,MALE,1849
herold,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.021360984721468936,0.021360984721468936,0.0,MALE,1849
mirza,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02113497246163911,0.02113497246163911,0.0,FEMALE,1849
stimmen,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02113497246163911,0.02113497246163911,0.0,UNKNOWN,1849
