,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
der_mann,9,2,1,1,2,0.0,0.0,0.5,0.5,0.2222222222222222,MALE,1774
die_frau,8,2,1,1,1,0.0,0.0,0.5,0.5,0.125,FEMALE,1774
