,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
longimanus,84,14.0,6.0,13.0,8.0,31.0,0.3988888888888889,0.4044444444444444,0.0751279078438362,0.0751279078438362,2.9523809523809526,MALE,1824
eduard,123,17.0,8.0,24.0,9.0,36.0,0.3186111111111112,0.34444444444444444,0.15570293997616114,0.15570293997616114,2.6341463414634143,MALE,1824
fee_aprikosa,7,5.0,2.0,2.0,3.0,3.0,0.06388888888888888,0.06416666666666668,0.02955496887579524,0.02955496887579524,1.2857142857142856,FEMALE,1824
florian,140,13.0,6.0,34.0,7.0,22.0,0.12694444444444447,0.0938888888888889,0.16463251300573467,0.16463251300573467,1.1,MALE,1824
feuergeist,10,5.0,2.0,2.0,3.0,3.0,0.0652777777777778,0.08833333333333333,0.02667858347391394,0.02667858347391394,0.8999999999999999,MALE,1824
pamphilius,30,9.0,5.0,13.0,4.0,6.0,0.31555555555555553,0.315,0.08377274195125266,0.08377274195125266,0.8,MALE,1824
osillis,5,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.006436263888659529,0.006436263888659529,0.8,FEMALE,1824
mariandl,62,5.0,3.0,14.0,2.0,15.0,0.030000000000000002,0.07,0.09463315199980464,0.09463315199980464,0.4838709677419355,FEMALE,1824
erster_zauberer,13,5.0,3.0,4.0,2.0,3.0,0.03277777777777778,0.0016666666666666668,0.0505871224053596,0.0505871224053596,0.46153846153846156,MALE,1824
zephises,11,3.0,2.0,4.0,1.0,5.0,0.0,0.0,0.016292497985652476,0.016292497985652476,0.45454545454545453,MALE,1824
veritatius,10,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.006436263888659529,0.006436263888659529,0.4,MALE,1824
modestina,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006436263888659529,0.006436263888659529,0.3333333333333333,FEMALE,1824
chor_von_einwohnern_2-7_und_2-8,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006436263888659529,0.006436263888659529,0.3333333333333333,,1824
chor_2-21,3,2.0,1.0,1.0,1.0,1.0,0.0,0.0033333333333333335,0.012796913350703676,0.012796913350703676,0.3333333333333333,,1824
koliphonius,7,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.010112521701891319,0.010112521701891319,0.2857142857142857,MALE,1824
kolibri,30,5.0,3.0,13.0,2.0,4.0,0.007222222222222222,0.08833333333333333,0.05859816639256726,0.05859816639256726,0.26666666666666666,MALE,1824
zweiter_zauberer,15,4.0,2.0,2.0,2.0,2.0,0.0005555555555555556,0.015833333333333335,0.028329375032789067,0.028329375032789067,0.26666666666666666,MALE,1824
hoffnung,8,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0174650373283549,0.0174650373283549,0.25,UNKNOWN,1824
amine,17,5.0,4.0,6.0,1.0,4.0,0.095,0.17833333333333334,0.034706572877013675,0.034706572877013675,0.23529411764705882,FEMALE,1824
erste_drude,5,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.010556248077833633,0.010556248077833633,0.2,FEMALE,1824
fee_amarillis,5,2.0,1.0,1.0,1.0,1.0,0.016111111111111114,0.02416666666666667,0.01481039273130556,0.01481039273130556,0.2,FEMALE,1824
chor_alle_2-15_und_2-16,8,3.0,2.0,2.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.014642503086102383,0.014642503086102383,0.125,,1824
chor_alle_1-1_bis_1-3,8,2.0,1.0,1.0,1.0,1.0,0.0325,0.0325,0.018304454631267914,0.018304454631267914,0.125,,1824
aladin,19,3.0,2.0,6.0,1.0,1.0,0.0,0.0,0.03654698571448734,0.03654698571448734,0.05263157894736842,MALE,1824
winter,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00849625598324658,0.00849625598324658,0.0,UNKNOWN,1824
herold,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0119070900202881,0.0119070900202881,0.0,MALE,1824
