,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
jaeger,96,7.0,3.0,4.0,25.0,0.08035714285714285,0.04464285714285714,0.21009129122028317,0.21009129122028317,1.0416666666666667,MALE,1834
vasco,53,9.0,4.0,5.0,9.0,0.1875,0.3571428571428571,0.19954500714511536,0.19954500714511536,0.8490566037735848,MALE,1834
gabriele,113,9.0,5.0,4.0,22.0,0.33035714285714285,0.3214285714285714,0.2756234987065078,0.2756234987065078,0.7787610619469026,FEMALE,1834
gomez,24,3.0,1.0,2.0,6.0,0.10714285714285714,0.10714285714285714,0.06696135017275578,0.06696135017275578,0.5,MALE,1834
chor_der_hirten,12,2.0,0.0,2.0,3.0,0.0,0.0,0.02436468834034283,0.02436468834034283,0.5,,1834
pedro,6,3.0,2.0,1.0,1.0,0.0,0.08928571428571427,0.06919990470216744,0.06919990470216744,0.16666666666666666,MALE,1834
ambrosio,17,3.0,2.0,1.0,1.0,0.026785714285714284,0.1607142857142857,0.07270604450531187,0.07270604450531187,0.058823529411764705,MALE,1834
otto,5,1.0,1.0,0.0,0.0,0.0,0.0,0.04333689656500021,0.04333689656500021,0.0,MALE,1834
chor_der_jaeger,3,1.0,1.0,0.0,0.0,0.0,0.0,0.03817131864251532,0.03817131864251532,0.0,,1834
alle_2-11,2,,,,,,,,,,,1834
