,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
fairfax,100,9.0,3.0,21.0,6.0,20.0,0.09425403225806452,0.08870967741935484,0.05399062771947274,0.05399062771947274,1.2000000000000002,MALE,1650
graf_1,29,4.0,2.0,15.0,2.0,17.0,0.02217741935483871,0.02217741935483871,0.08671625815001424,0.08671625815001424,1.1724137931034482,MALE,1650
gemahlin,59,5.0,2.0,13.0,3.0,21.0,0.021169354838709676,0.02217741935483871,0.04889393036647902,0.04889393036647902,1.0677966101694916,FEMALE,1650
geist_mariae_stuardae,1,2.0,1.0,1.0,1.0,1.0,0.03629032258064516,0.03629032258064516,0.014972114614310465,0.014972114614310465,1.0,FEMALE,1650
poleh,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067111594707168825,0.0067111594707168825,1.0,MALE,1650
chor_der_syrenen,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067111594707168825,0.0067111594707168825,1.0,,1650
hoffe-meister,12,5.0,3.0,3.0,2.0,6.0,0.05846774193548387,0.05846774193548387,0.021652904164866732,0.021652904164866732,1.0,MALE,1650
carol,52,9.0,4.0,6.0,5.0,9.0,0.1159274193548387,0.1159274193548387,0.06312563567861403,0.06312563567861403,0.8653846153846154,MALE,1650
peter,44,9.0,5.0,7.0,4.0,7.0,0.1310483870967742,0.1350806451612903,0.04813410283823834,0.04813410283823834,0.6363636363636364,MALE,1650
jungfrau_2,7,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0067111594707168825,0.0067111594707168825,0.5714285714285714,FEMALE,1650
strafford,8,3.0,1.0,3.0,2.0,2.0,0.019153225806451613,0.019153225806451613,0.019437492377978573,0.019437492377978573,0.5,MALE,1650
ketzer_1,2,2.0,1.0,1.0,1.0,1.0,0.0010080645161290322,0.0010080645161290322,0.012415657425250932,0.012415657425250932,0.5,MALE,1650
die_religion,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067111594707168825,0.0067111594707168825,0.5,UNKNOWN,1650
der_gesandte_aus_schottland,57,2.0,1.0,10.0,1.0,28.0,0.0,0.0,0.02934808072072231,0.02934808072072231,0.49122807017543857,MALE,1650
graf_2,21,2.0,1.0,16.0,1.0,10.0,0.0,0.0,0.07607683238509268,0.07607683238509268,0.47619047619047616,MALE,1650
cromwell,115,6.0,3.0,32.0,3.0,18.0,0.08266129032258064,0.0877016129032258,0.047936352712915895,0.047936352712915895,0.4695652173913044,MALE,1650
laud,7,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.014972114614310465,0.014972114614310465,0.42857142857142855,MALE,1650
frauen,3,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.044737758896579743,0.044737758896579743,0.3333333333333333,,1650
obrist_1,34,6.0,4.0,13.0,2.0,5.0,0.03377016129032258,0.04233870967741935,0.08616822545680417,0.08616822545680417,0.29411764705882354,MALE,1650
obrist_2,16,3.0,2.0,5.0,1.0,4.0,0.0,0.0,0.06759724320371123,0.06759724320371123,0.25,MALE,1650
der_gesandte_aus_holland,4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.009778703004205188,0.009778703004205188,0.25,MALE,1650
axtel,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067111594707168825,0.0067111594707168825,0.2,MALE,1650
jungfrauen,5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.044737758896579743,0.044737758896579743,0.2,,1650
jungfrau_4,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067111594707168825,0.0067111594707168825,0.2,FEMALE,1650
hertzog_von_glocester,7,2.0,1.0,1.0,1.0,1.0,0.0,0.0030241935483870967,0.01267305016762367,0.01267305016762367,0.14285714285714285,MALE,1650
princes,7,3.0,2.0,3.0,1.0,1.0,0.016129032258064516,0.016129032258064516,0.02940707592414849,0.02940707592414849,0.14285714285714285,FEMALE,1650
juxton,22,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.018634940864530457,0.018634940864530457,0.13636363636363635,MALE,1650
hacker,22,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.024246024325506474,0.024246024325506474,0.045454545454545456,MALE,1650
jungfrau_3,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009563408447983906,0.009563408447983906,0.0,FEMALE,1650
edelknabe,3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.014535277916099414,0.014535277916099414,0.0,MALE,1650
jungfrau_1,8,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.01812015537978498,0.01812015537978498,0.0,FEMALE,1650
ketzer_2,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01726448536243765,0.01726448536243765,0.0,MALE,1650
hencker,3,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.02459683156143724,0.02459683156143724,0.0,MALE,1650
