,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
totila,4,3.0,1.0,2.0,3.0,0.0,0.1,0.04957871030551991,0.04957871030551991,1.5,MALE,1805
koenig,35,10.0,6.0,4.0,11.0,0.4,0.42500000000000004,0.331871588769653,0.331871588769653,1.2571428571428571,MALE,1805
nikator,38,8.0,4.0,4.0,11.0,0.45,0.42500000000000004,0.3180780371294066,0.3180780371294066,1.1578947368421053,MALE,1805
esla,17,4.0,2.0,2.0,5.0,0.0,0.0,0.17566971511742582,0.17566971511742582,0.5882352941176471,MALE,1805
adonia,14,3.0,1.0,2.0,2.0,0.0,0.25,0.050644528066955366,0.050644528066955366,0.2857142857142857,FEMALE,1805
koenigin,7,2.0,1.0,1.0,1.0,0.0,0.0,0.07415742061103982,0.07415742061103982,0.14285714285714285,FEMALE,1805
die_soldaten,0,,,,,,,,,,,1805
