,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
papageno,162,16.0,6.0,41.0,10.0,47.0,0.1539855072463768,0.1322463768115942,0.1907772741687547,0.1907772741687547,2.9012345679012346,MALE,1791
tamino,97,13.0,5.0,24.0,8.0,35.0,0.11231884057971014,0.1322463768115942,0.0905726776464536,0.0905726776464536,2.88659793814433,MALE,1791
pamina,83,12.0,5.0,15.0,7.0,23.0,0.161231884057971,0.1847826086956522,0.11592521409487046,0.11592521409487046,1.9397590361445785,FEMALE,1791
erster_sclav,12,5.0,2.0,4.0,3.0,7.0,0.0,0.0,0.026491533290713444,0.026491533290713444,1.75,MALE,1791
zweyter_sclav,5,3.0,1.0,1.0,2.0,4.0,0.0,0.0018115942028985507,0.01633312107794402,0.01633312107794402,1.6,MALE,1791
sprecher,16,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.01311629360786766,0.01311629360786766,1.3125,MALE,1791
erster_priester,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01311629360786766,0.01311629360786766,1.0,MALE,1791
dritter_priester,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01311629360786766,0.01311629360786766,1.0,MALE,1791
zweyter_priester,15,3.0,1.0,6.0,2.0,5.0,0.0036231884057971015,0.007246376811594203,0.033816660307805176,0.033816660307805176,0.6666666666666666,MALE,1791
zweyter_knabe,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01311629360786766,0.01311629360786766,0.5,MALE,1791
priester,15,2.0,1.0,6.0,1.0,6.0,0.0,0.0,0.02631454844654413,0.02631454844654413,0.4,MALE,1791
gefolge_sarastros,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01311629360786766,0.01311629360786766,0.16666666666666666,,1791
erste_dame,43,5.0,3.0,6.0,2.0,3.0,0.0,0.0,0.03713801182234754,0.03713801182234754,0.13953488372093023,FEMALE,1791
erster_knabe,15,3.0,2.0,2.0,1.0,2.0,0.028985507246376812,0.028985507246376812,0.028549417747160938,0.028549417747160938,0.13333333333333333,MALE,1791
monostatos,33,4.0,3.0,5.0,1.0,4.0,0.028985507246376812,0.08876811594202899,0.04056798444957169,0.04056798444957169,0.12121212121212122,MALE,1791
zweyte_dame,11,4.0,3.0,4.0,1.0,1.0,0.0036231884057971015,0.01992753623188406,0.039811000987961594,0.039811000987961594,0.09090909090909091,FEMALE,1791
weib,25,2.0,1.0,14.0,1.0,2.0,0.0,0.0,0.061417149241055194,0.061417149241055194,0.08,FEMALE,1791
koeniginn,13,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01740054640074491,0.01740054640074491,0.07692307692307693,FEMALE,1791
eine_stimme,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.016566354724523915,0.016566354724523915,0.0,UNKNOWN,1791
stimme,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.017515711887426483,0.017515711887426483,0.0,UNKNOWN,1791
sarastro,27,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.055608595659286955,0.055608595659286955,0.0,MALE,1791
einige_stimmen,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.017515711887426483,0.017515711887426483,0.0,,1791
dritter_sclav,9,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.032925188230866154,0.032925188230866154,0.0,MALE,1791
dritte_dame,9,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.05385582714155724,0.05385582714155724,0.0,FEMALE,1791
zwey_geharnischte,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.015316002747647071,0.015316002747647071,0.0,,1791
