,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
faust,172,26.0,12.0,43.0,14.0,68.0,0.47803776683087024,0.47044334975369456,0.22225207269001643,0.22225207269001643,5.534883720930233,MALE,1835
fausts_vater,16,7.0,3.0,3.0,4.0,10.0,0.14532019704433496,0.14532019704433496,0.04634111228299538,0.04634111228299538,2.5,MALE,1835
weinhold,16,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.008551920851360851,0.008551920851360851,2.1875,MALE,1835
dujour,18,7.0,3.0,7.0,4.0,7.0,0.0361247947454844,0.12192118226600986,0.035271876888526885,0.035271876888526885,1.5555555555555556,MALE,1835
mephistopheles,85,8.0,4.0,29.0,4.0,27.0,0.04269293924466338,0.06403940886699508,0.09439219482527936,0.09439219482527936,1.2705882352941176,MALE,1835
robert,29,8.0,2.0,4.0,6.0,6.0,0.07614942528735633,0.15763546798029557,0.01868063688608638,0.01868063688608638,1.2413793103448276,MALE,1835
bianca,27,4.0,1.0,3.0,3.0,8.0,0.04926108374384237,0.04926108374384237,0.016886499242111264,0.016886499242111264,0.8888888888888888,FEMALE,1835
zunder,7,3.0,1.0,1.0,2.0,3.0,0.0012315270935960591,0.0018472906403940886,0.009590371420893081,0.009590371420893081,0.8571428571428571,MALE,1835
nase,11,3.0,1.0,1.0,2.0,4.0,0.03078817733990148,0.03078817733990148,0.0345408183041189,0.0345408183041189,0.7272727272727273,MALE,1835
eine_stimme_aus_der_tiefe,3,2.0,1.0,1.0,1.0,2.0,0.02586206896551724,0.02586206896551724,0.011198279555742267,0.011198279555742267,0.6666666666666666,UNKNOWN,1835
rosa,14,4.0,2.0,10.0,2.0,4.0,0.0006157635467980296,0.0012315270935960591,0.03620201472799351,0.03620201472799351,0.5714285714285714,FEMALE,1835
crabe,21,3.0,2.0,9.0,1.0,11.0,0.0006157635467980296,0.0,0.03660641861759116,0.03660641861759116,0.5238095238095238,MALE,1835
der_kaiser,10,2.0,1.0,2.0,1.0,5.0,0.0,0.0,0.01410830644519446,0.01410830644519446,0.5,MALE,1835
le_doigt,16,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.024178953319487557,0.024178953319487557,0.5,MALE,1835
cosmo,25,5.0,3.0,16.0,2.0,6.0,0.0,0.0,0.05383742703063553,0.05383742703063553,0.48,MALE,1835
annchen,3,2.0,1.0,2.0,1.0,1.0,0.029556650246305417,0.029556650246305417,0.0139864830685496,0.0139864830685496,0.3333333333333333,FEMALE,1835
die_zofen,4,2.0,1.0,1.0,1.0,1.0,0.02586206896551724,0.02586206896551724,0.010346058495335967,0.010346058495335967,0.25,,1835
wagner,27,6.0,4.0,10.0,2.0,3.0,0.2697044334975369,0.2697044334975369,0.04718713083936962,0.04718713083936962,0.2222222222222222,MALE,1835
murrner,6,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.030574425633507128,0.030574425633507128,0.16666666666666666,MALE,1835
kern,29,5.0,3.0,7.0,2.0,2.0,0.05972906403940887,0.059113300492610835,0.03372596514099868,0.03372596514099868,0.13793103448275862,MALE,1835
anselmo,15,2.0,1.0,5.0,1.0,2.0,0.0,0.0,0.022442884835944876,0.022442884835944876,0.13333333333333333,MALE,1835
studenten,8,3.0,2.0,2.0,1.0,1.0,0.05480295566502463,0.05541871921182266,0.02295994713349862,0.02295994713349862,0.125,,1835
schatten,17,2.0,1.0,8.0,1.0,2.0,0.0,0.0,0.03077746322669529,0.03077746322669529,0.11764705882352941,UNKNOWN,1835
die_diener,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.017346125912574034,0.017346125912574034,0.0,,1835
appeau,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.012834867408430818,0.012834867408430818,0.0,MALE,1835
alle_maskenball,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011330113648277655,0.011330113648277655,0.0,,1835
wirth,10,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.035558118247154,0.035558118247154,0.0,MALE,1835
die_damen,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011198279555742267,0.011198279555742267,0.0,,1835
juanito,6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.019022721800572844,0.019022721800572844,0.0,MALE,1835
eine_stimme_aus_der_hoehe,3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.01807051196531568,0.01807051196531568,0.0,UNKNOWN,1835
