,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
leon,324,18,8,98,10,84,0.3150793650793651,0.23571428571428574,0.3083843782841358,0.3083843782841358,2.5925925925925926,MALE,1838
edrita,148,14,7,39,7,41,0.08492063492063492,0.13095238095238096,0.1464115899313985,0.1464115899313985,1.9391891891891893,FEMALE,1838
kattwald,107,9,4,23,5,39,0.0626984126984127,0.1642857142857143,0.09096710837111743,0.09096710837111743,1.822429906542056,MALE,1838
faehrmann,17,6,2,5,4,6,0.08571428571428572,0.1619047619047619,0.030858085268178407,0.030858085268178407,1.411764705882353,MALE,1838
gregor,69,5,2,15,3,31,0.0,0.0,0.06214942746092959,0.06214942746092959,1.3478260869565217,MALE,1838
schaffer,18,6,2,3,4,6,0.01746031746031746,0.14761904761904762,0.027507417365838296,0.027507417365838296,1.3333333333333333,MALE,1838
galomir,31,6,3,10,3,7,0.011904761904761906,0.1285714285714286,0.047395963532440855,0.047395963532440855,0.6774193548387096,MALE,1838
atalus,79,6,3,22,3,15,0.0031746031746031746,0.04285714285714286,0.07807168434167114,0.07807168434167114,0.569620253164557,MALE,1838
zweiter_knecht,2,1,0,0,1,1,0.0,0.0,0.015510907101047832,0.015510907101047832,0.5,MALE,1838
hausverwalter,15,2,1,4,1,5,0.0,0.0,0.027993330500520306,0.027993330500520306,0.3333333333333333,MALE,1838
pilger,30,3,2,13,1,5,0.0,0.0,0.04925067730978326,0.04925067730978326,0.16666666666666666,MALE,1838
knecht_des_faehrmanns,1,1,1,1,0,0,0.0,0.0,0.01988247392773486,0.01988247392773486,0.0,MALE,1838
ein_krieger,2,1,1,1,0,0,0.0,0.0,0.01988247392773486,0.01988247392773486,0.0,MALE,1838
zweiter_krieger,3,1,1,1,0,0,0.0,0.0,0.017493495310990932,0.017493495310990932,0.0,MALE,1838
erster_knecht,6,3,3,3,0,0,0.0,0.0,0.03571262932000817,0.03571262932000817,0.0,MALE,1838
anfuehrer,3,2,2,2,0,0,0.0,0.0,0.0225283580464697,0.0225283580464697,0.0,MALE,1838
