,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
knerz,19,6.0,1.0,3.0,5.0,7.0,0.003063725490196078,0.007352941176470588,0.03146392583863904,0.03146392583863904,1.8421052631578947,MALE,1841
datterich,231,25.0,14.0,50.0,11.0,38.0,0.5365196078431372,0.4528186274509804,0.27920282048235856,0.27920282048235856,1.8095238095238095,MALE,1841
dummbach,94,10.0,4.0,16.0,6.0,26.0,0.024142156862745096,0.12622549019607843,0.05592494831784138,0.05592494831784138,1.6595744680851063,MALE,1841
marie,82,10.0,4.0,13.0,6.0,20.0,0.020465686274509804,0.06372549019607843,0.05117167174573983,0.05117167174573983,1.4634146341463414,FEMALE,1841
erster_handlanger,12,4.0,1.0,1.0,3.0,5.0,0.05514705882352941,0.05514705882352941,0.022012931550284626,0.022012931550284626,1.25,MALE,1841
schmidt,107,9.0,4.0,21.0,5.0,19.0,0.028431372549019607,0.11519607843137256,0.10435029326778514,0.10435029326778514,0.8878504672897196,MALE,1841
frau_dummbach,41,6.0,3.0,8.0,3.0,12.0,0.0,0.001838235294117647,0.035508195231562234,0.035508195231562234,0.8780487804878048,FEMALE,1841
lisette,46,9.0,6.0,15.0,3.0,12.0,0.02144607843137255,0.1170343137254902,0.10277091146072848,0.10277091146072848,0.7826086956521738,FEMALE,1841
evchen,22,7.0,4.0,6.0,3.0,5.0,0.019607843137254905,0.09007352941176469,0.028752867635066973,0.028752867635066973,0.6818181818181818,FEMALE,1841
knippelius,41,9.0,5.0,16.0,4.0,6.0,0.08713235294117647,0.16727941176470587,0.049455527503059094,0.049455527503059094,0.5853658536585366,MALE,1841
zweiter_handlanger,2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.013921662664875059,0.013921662664875059,0.5,MALE,1841
spirwes,48,5.0,3.0,8.0,2.0,12.0,0.001838235294117647,0.06740196078431372,0.056141108987950966,0.056141108987950966,0.5,MALE,1841
bennelbaecher,38,6.0,3.0,7.0,3.0,6.0,0.051470588235294115,0.1323529411764706,0.05008229613085727,0.05008229613085727,0.47368421052631576,MALE,1841
bengler,22,5.0,3.0,7.0,2.0,4.0,0.0,0.0,0.053541126730630856,0.053541126730630856,0.36363636363636365,MALE,1841
der_geiger,5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01017947170448311,0.01017947170448311,0.2,MALE,1841
steifschaechter,11,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.016424928113155136,0.016424928113155136,0.18181818181818182,MALE,1841
wirthsjunge,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.02267038452182717,0.02267038452182717,0.0,MALE,1841
erster,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.016424928113155136,0.016424928113155136,0.0,MALE,1841
