,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
puffmann,217,18.0,8.0,34.0,10.0,52.0,0.27943121693121686,0.2509920634920635,0.16913256632999757,0.16913256632999757,2.3963133640552994,MALE,1846
die_anwesenden_die_buergersleute_die_anderen_alle,4,5.0,2.0,2.0,3.0,3.0,0.010912698412698412,0.04971340388007055,0.014738900920138319,0.014738900920138319,2.25,,1846
peter,160,19.0,9.0,36.0,10.0,34.0,0.2938712522045855,0.2880291005291005,0.1888082428670591,0.1888082428670591,2.125,MALE,1846
massengold,52,13.0,7.0,12.0,6.0,14.0,0.15145502645502645,0.23192239858906524,0.05438087830985945,0.05438087830985945,1.6153846153846154,MALE,1846
klara,36,7.0,3.0,5.0,4.0,11.0,0.035493827160493825,0.04309964726631393,0.028667361741772073,0.028667361741772073,1.2222222222222223,FEMALE,1846
seewald,11,4.0,1.0,1.0,3.0,4.0,0.0291005291005291,0.08013668430335097,0.009481463555108826,0.009481463555108826,1.0909090909090908,MALE,1846
frau_hussbergerin,35,5.0,3.0,8.0,2.0,12.0,0.0751763668430335,0.03042328042328042,0.041623633806902656,0.041623633806902656,0.6857142857142857,FEMALE,1846
rumpf,10,3.0,1.0,2.0,2.0,3.0,0.010361552028218694,0.01146384479717813,0.016157559198360382,0.016157559198360382,0.6,MALE,1846
thomas,127,9.0,5.0,31.0,4.0,19.0,0.030313051146384475,0.03262786596119929,0.10891756414769221,0.10891756414769221,0.5984251968503937,MALE,1846
kuebler,35,8.0,4.0,5.0,4.0,5.0,0.17328042328042326,0.2286155202821869,0.03290192527633805,0.03290192527633805,0.5714285714285714,MALE,1846
frau_schmalzerin,7,3.0,1.0,1.0,2.0,2.0,0.03306878306878307,0.03306878306878307,0.012426097555449354,0.012426097555449354,0.5714285714285714,FEMALE,1846
frau_kueblerin,11,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.012310041894541643,0.012310041894541643,0.5454545454545454,FEMALE,1846
frau_flachsin,12,4.0,3.0,4.0,1.0,5.0,0.0011022927689594356,0.0,0.021694246703159364,0.021694246703159364,0.4166666666666667,FEMALE,1846
packendorf,39,7.0,3.0,3.0,4.0,4.0,0.03736772486772487,0.21902557319223986,0.01750360695811648,0.01750360695811648,0.41025641025641024,MALE,1846
kellner,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067167575171306676,0.0067167575171306676,0.3333333333333333,MALE,1846
mehrere_anwesende_mehrere_frauen_einige_maenner_alle,4,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.016157559198360382,0.016157559198360382,0.25,,1846
ottilie,22,2.0,1.0,3.0,1.0,5.0,0.0,0.0,0.015010875631065144,0.015010875631065144,0.22727272727272727,FEMALE,1846
von_groening,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067167575171306676,0.0067167575171306676,0.14285714285714285,MALE,1846
tupper,29,3.0,2.0,6.0,1.0,4.0,0.0,0.0,0.023842030269414255,0.023842030269414255,0.13793103448275862,MALE,1846
franz,15,3.0,2.0,2.0,1.0,2.0,0.031746031746031744,0.031746031746031744,0.014059322056080008,0.014059322056080008,0.13333333333333333,MALE,1846
schmalzer,8,2.0,1.0,1.0,1.0,1.0,0.01763668430335097,0.05952380952380952,0.011997904180646803,0.011997904180646803,0.125,MALE,1846
hansi,63,6.0,4.0,25.0,2.0,3.0,0.09656084656084654,0.05731922398589064,0.09818088806336574,0.09818088806336574,0.09523809523809523,MALE,1846
klopf,13,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067167575171306676,0.0067167575171306676,0.07692307692307693,MALE,1846
althof,14,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.008731589053290557,0.008731589053290557,0.07142857142857142,MALE,1846
lockerfeld,21,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.010436244661733804,0.010436244661733804,0.047619047619047616,MALE,1846
susi,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008931985082614499,0.008931985082614499,0.0,FEMALE,1846
spring,3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.013652385923229354,0.013652385923229354,0.0,MALE,1846
heinrich,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.01866769570656647,0.01866769570656647,0.0,MALE,1846
netti,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011437158357745525,0.011437158357745525,0.0,FEMALE,1846
