,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
stauffacher,109,21.0,8.0,31.0,13.0,26.0,0.1700451291627762,0.20856209150326793,0.058842228292387395,0.058842228292387395,3.1009174311926606,MALE,1804
ruodi,58,11.0,4.0,8.0,7.0,18.0,0.11151307189542486,0.12372549019607842,0.043728631178610894,0.043728631178610894,2.1724137931034484,MALE,1804
stuessi,19,7.0,2.0,2.0,5.0,8.0,0.06497385620915032,0.06316993464052288,0.012416650498402461,0.012416650498402461,2.1052631578947367,MALE,1804
zweiter_gesell,2,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.007194278835126317,0.007194278835126317,2.0,MALE,1804
tell,130,20.0,10.0,47.0,10.0,26.0,0.2537262682850918,0.14271241830065357,0.1544412172136576,0.1544412172136576,2.0,MALE,1804
gessler,36,9.0,3.0,3.0,6.0,11.0,0.05820479302832243,0.1272222222222222,0.013222714347378898,0.013222714347378898,1.8333333333333335,MALE,1804
hedwig,48,10.0,5.0,9.0,5.0,17.0,0.08376890756302521,0.1657516339869281,0.05943601536998401,0.05943601536998401,1.7708333333333335,FEMALE,1804
attinghausen,25,6.0,2.0,5.0,4.0,11.0,0.0001764705882352941,0.0,0.015739157341343322,0.015739157341343322,1.76,MALE,1804
walter_fuerst,81,13.0,6.0,12.0,7.0,20.0,0.04448366013071895,0.043333333333333335,0.03161696100226626,0.03161696100226626,1.728395061728395,MALE,1804
fronvogt,6,4.0,1.0,1.0,3.0,3.0,0.000392156862745098,0.000392156862745098,0.007988457547975227,0.007988457547975227,1.5,MALE,1804
melchthal,65,11.0,6.0,15.0,5.0,18.0,0.0782583255524432,0.062287581699346416,0.04209129705325728,0.04209129705325728,1.3846153846153846,MALE,1804
stier_von_uri,1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0069958109970924744,0.0069958109970924744,1.0,MALE,1804
landleute_5-1,2,2.0,1.0,1.0,1.0,2.0,0.000784313725490196,0.001176470588235294,0.006274632689212918,0.006274632689212918,1.0,,1804
noch_drei_landleute,1,2.0,1.0,1.0,1.0,1.0,0.015704637410519764,0.046339869281045755,0.012990127800828399,0.012990127800828399,1.0,,1804
viele_stimmen_4-3,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004930860130892632,0.004930860130892632,1.0,,1804
volk,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004930860130892632,0.004930860130892632,1.0,,1804
meister_steinmetz,15,8.0,5.0,9.0,3.0,5.0,0.08146732026143791,0.12359477124183005,0.04074732503786684,0.04074732503786684,1.0,MALE,1804
berta,24,6.0,2.0,5.0,4.0,6.0,0.016071895424836603,0.01803921568627451,0.015233511051355727,0.015233511051355727,1.0,FEMALE,1804
moench_parricida,25,6.0,3.0,12.0,3.0,8.0,0.0024273264861500153,0.02150326797385621,0.056749935240582715,0.056749935240582715,0.96,MALE,1804
rudenz,42,10.0,6.0,13.0,4.0,10.0,0.02583115468409586,0.026960784313725488,0.02729478126227099,0.02729478126227099,0.9523809523809523,MALE,1804
werni,16,4.0,1.0,1.0,3.0,5.0,0.013725490196078431,0.013725490196078431,0.008073560571525468,0.008073560571525468,0.9375,MALE,1804
rudolf_der_harras,16,6.0,3.0,3.0,3.0,5.0,0.04639869281045751,0.06643790849673203,0.014335119845131628,0.014335119845131628,0.9375,MALE,1804
reding,10,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.004930860130892632,0.004930860130892632,0.8,MALE,1804
sigrist,6,4.0,2.0,2.0,2.0,2.0,0.015270774976657329,0.026274509803921566,0.010452788310863414,0.010452788310863414,0.6666666666666666,MALE,1804
jenni,13,3.0,1.0,2.0,2.0,4.0,0.0,0.03392156862745097,0.009060761863292317,0.009060761863292317,0.6153846153846154,MALE,1804
winkelried,7,3.0,1.0,1.0,2.0,2.0,0.000196078431372549,0.01568627450980392,0.005978674596203894,0.005978674596203894,0.5714285714285714,MALE,1804
roesselmann,23,6.0,3.0,4.0,3.0,4.0,0.03537254901960784,0.04673202614379084,0.016630808830189032,0.016630808830189032,0.5217391304347826,MALE,1804
viele_stimmen_5-1,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004930860130892632,0.004930860130892632,0.5,,1804
walter_tell,33,7.0,5.0,8.0,2.0,8.0,0.018543728602552132,0.020032679738562095,0.043208118829471474,0.043208118829471474,0.48484848484848486,MALE,1804
kuoni,26,6.0,3.0,4.0,3.0,4.0,0.041745098039215674,0.05764705882352941,0.014789590574640417,0.014789590574640417,0.46153846153846156,MALE,1804
friesshardt,20,8.0,5.0,9.0,3.0,3.0,0.04943790849673202,0.06800653594771242,0.028444602424917042,0.028444602424917042,0.44999999999999996,MALE,1804
gertrud,10,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.010702285651765203,0.010702285651765203,0.4,FEMALE,1804
konrad_hunn,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004930860130892632,0.004930860130892632,0.3333333333333333,MALE,1804
erster_gesell,10,4.0,3.0,4.0,1.0,3.0,0.030588235294117645,0.030588235294117645,0.024106066285269633,0.024106066285269633,0.3,MALE,1804
wilhelm,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004930860130892632,0.004930860130892632,0.16666666666666666,MALE,1804
auf_der_mauer,7,2.0,1.0,1.0,1.0,1.0,0.000392156862745098,0.000392156862745098,0.00912211799213768,0.00912211799213768,0.14285714285714285,MALE,1804
meier,14,4.0,3.0,3.0,1.0,1.0,0.017777777777777774,0.01745098039215686,0.013838224813518565,0.013838224813518565,0.07142857142857142,MALE,1804
baumgarten,23,6.0,5.0,9.0,1.0,1.0,0.03644771241830066,0.09859477124183008,0.023487609561813578,0.023487609561813578,0.043478260869565216,MALE,1804
im_hofe,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006854668637850156,0.006854668637850156,0.0,MALE,1804
armgard,17,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.016199547473041167,0.016199547473041167,0.0,FEMALE,1804
erster_reiter,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008073560571525468,0.008073560571525468,0.0,MALE,1804
zweiter_reiter,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006303348178919338,0.006303348178919338,0.0,MALE,1804
pfeiffer,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0069958109970924744,0.0069958109970924744,0.0,MALE,1804
alter_mann,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007194278835126317,0.007194278835126317,0.0,MALE,1804
ausrufer,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011857955147422992,0.011857955147422992,0.0,MALE,1804
wanderer,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006250102358926844,0.006250102358926844,0.0,MALE,1804
landleute_3-3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008465041014181359,0.008465041014181359,0.0,,1804
am_buehel,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.012684725291565955,0.012684725291565955,0.0,MALE,1804
weiber,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007367847016907932,0.007367847016907932,0.0,,1804
alle_2-2,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006854668637850156,0.006854668637850156,0.0,,1804
leuthold,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.012990127800828399,0.012990127800828399,0.0,MALE,1804
landleute_5-3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007089094343066782,0.007089094343066782,0.0,,1804
