,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
der_graf_vom_strahl,340,33.0,15.0,100.0,18.0,166.0,0.28231546005936253,0.22741966705381345,0.18822376136214833,0.18822376136214833,8.788235294117646,MALE,1810
kunigunde,121,17.0,9.0,44.0,8.0,49.0,0.10901406633113947,0.1006000774293457,0.06749564959965987,0.06749564959965987,3.239669421487603,FEMALE,1810
rheingraf,25,7.0,3.0,4.0,4.0,16.0,0.02264808362369338,0.02264808362369338,0.037214879407806725,0.037214879407806725,2.56,MALE,1810
hans,16,6.0,2.0,5.0,4.0,9.0,0.0,0.0023228803716608595,0.015167727403089222,0.015167727403089222,2.25,MALE,1810
rosalie,45,9.0,4.0,21.0,5.0,20.0,0.014266356949283776,0.021099496709252808,0.028428378683150988,0.028428378683150988,2.2222222222222223,FEMALE,1810
koehlerjunge,7,5.0,2.0,3.0,3.0,5.0,0.010803006839592205,0.01186604723190089,0.011447946599905088,0.011447946599905088,2.142857142857143,MALE,1810
der_erste_koehler,7,4.0,1.0,2.0,3.0,5.0,0.0,0.0,0.01147667030744014,0.01147667030744014,2.142857142857143,MALE,1810
der_zweite_koehler,7,6.0,3.0,4.0,3.0,5.0,0.004821589882565492,0.013550135501355014,0.014085500704418384,0.014085500704418384,2.142857142857143,MALE,1810
flammberg,40,12.0,5.0,18.0,7.0,12.0,0.08893405600722674,0.2237514518002323,0.0286279257575831,0.0286279257575831,2.1,MALE,1810
kaethchen,237,18.0,9.0,139.0,9.0,55.0,0.06743612078977933,0.1414924506387921,0.14949857071598158,0.14949857071598158,2.088607594936709,FEMALE,1810
eleonore,22,6.0,3.0,6.0,3.0,15.0,0.0003387533875338753,0.028484320557491286,0.013311693790572326,0.013311693790572326,2.0454545454545454,FEMALE,1810
freiburg,52,15.0,8.0,24.0,7.0,14.0,0.17704703832752614,0.16482771970576848,0.05335436694104692,0.05335436694104692,1.8846153846153846,MALE,1810
friedrich_von_herrnstadt,10,5.0,2.0,5.0,3.0,6.0,0.05574912891986063,0.05662020905923345,0.020402821300426036,0.020402821300426036,1.7999999999999998,MALE,1810
graf_otto,43,11.0,7.0,17.0,4.0,18.0,0.04206026584075365,0.036004645760743324,0.03983035091932087,0.03983035091932087,1.6744186046511629,MALE,1810
gottfried,9,4.0,1.0,2.0,3.0,5.0,0.017421602787456445,0.022841656987998452,0.00810900009842357,0.00810900009842357,1.6666666666666667,MALE,1810
wenzel,24,8.0,4.0,12.0,4.0,9.0,0.001500193573364305,0.05981416957026713,0.02436979180430707,0.02436979180430707,1.5,MALE,1810
theobald,52,11.0,7.0,16.0,4.0,19.0,0.04078590785907859,0.038037166085946574,0.03477289022150471,0.03477289022150471,1.4615384615384615,MALE,1810
graefin,14,4.0,2.0,5.0,2.0,9.0,0.0,0.005516840882694541,0.010437801581558699,0.010437801581558699,1.2857142857142858,FEMALE,1810
ein_anderer_3-13,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004997837255617093,0.004997837255617093,1.0,MALE,1810
ein_ritter,1,2.0,1.0,1.0,1.0,1.0,0.018583042973286872,0.018583042973286876,0.009245999972237639,0.009245999972237639,1.0,MALE,1810
brigitte,12,4.0,2.0,7.0,2.0,6.0,0.0,0.0,0.013305617907114603,0.013305617907114603,1.0,FEMALE,1810
eine_stimme_2-4a,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004997837255617093,0.004997837255617093,1.0,UNKNOWN,1810
gottschalk,58,6.0,3.0,13.0,3.0,19.0,0.005962059620596205,0.03832752613240418,0.021773530793620557,0.021773530793620557,0.9827586206896551,MALE,1810
georg,21,6.0,4.0,6.0,2.0,10.0,0.0035456187895212287,0.10311653116531166,0.020025453355346702,0.020025453355346702,0.9523809523809523,MALE,1810
ritter_von_thurneck,7,3.0,1.0,2.0,2.0,3.0,0.022249645115498776,0.04263453348819203,0.01147667030744014,0.01147667030744014,0.8571428571428571,,1810
eginhardt_von_der_wart,9,4.0,2.0,9.0,2.0,3.0,0.0,0.0,0.026448734487153153,0.026448734487153153,0.6666666666666666,MALE,1810
erste_tante,6,3.0,1.0,3.0,2.0,2.0,0.017421602787456445,0.017421602787456445,0.00788912009301428,0.00788912009301428,0.6666666666666666,FEMALE,1810
der_kaiser,15,4.0,2.0,6.0,2.0,5.0,0.0,0.0,0.012126985611622652,0.012126985611622652,0.6666666666666666,MALE,1810
erster_knecht_3-13,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004997837255617093,0.004997837255617093,0.5,MALE,1810
erzbischof,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.004997837255617093,0.004997837255617093,0.5,MALE,1810
schauermann,6,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.008237253781528618,0.008237253781528618,0.16666666666666666,MALE,1810
jakob_pech,7,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.016862422154072538,0.016862422154072538,0.14285714285714285,MALE,1810
knechte_des_rheingrafen,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005961598201416156,0.005961598201416156,0.0,,1810
volk_5-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005961598201416156,0.005961598201416156,0.0,,1810
alle_4-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007025615952178249,0.007025615952178249,0.0,,1810
die_knechte,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0061686514003982534,0.0061686514003982534,0.0,,1810
volk_3-16,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007025615952178249,0.007025615952178249,0.0,,1810
alle_3-15,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008350660502344277,0.008350660502344277,0.0,,1810
der_cherub,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007308180882627342,0.007308180882627342,0.0,MALE,1810
die_anderen,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009245999972237639,0.009245999972237639,0.0,,1810
wetzlaf,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005961598201416156,0.005961598201416156,0.0,MALE,1810
die_boten,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006975268072026334,0.006975268072026334,0.0,,1810
pfoertner,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006376347977798197,0.006376347977798197,0.0,MALE,1810
