,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
philotas,83,8,4,19,4,34,0.6666666666666666,0.6666666666666666,0.44840102400122095,0.44840102400122095,1.6385542168674698,MALE,1759
aridaeus,41,4,2,11,2,9,0.0,0.0,0.18401162115826084,0.18401162115826084,0.43902439024390244,MALE,1759
strato,24,4,2,10,2,4,0.0,0.6666666666666666,0.1619376792090153,0.1619376792090153,0.3333333333333333,MALE,1759
parmenio,32,2,1,15,1,8,0.0,0.0,0.2056496756315027,0.2056496756315027,0.25,MALE,1759
