,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
katharine,234,14,6,70,8,83,0.2695887445887446,0.4191919191919192,0.2023243964033783,0.2023243964033783,2.8376068376068377,FEMALE,1835
baron,308,14,7,97,7,99,0.23672438672438675,0.19696969696969696,0.27066506518738664,0.27066506518738664,2.25,MALE,1835
praesident,58,9,3,8,6,17,0.07575757575757576,0.3143939393939394,0.03144808248903926,0.03144808248903926,1.7586206896551722,MALE,1835
caecilie,125,11,5,39,6,34,0.10321067821067823,0.05555555555555555,0.09312943240472006,0.09312943240472006,1.6320000000000001,FEMALE,1835
raetin,81,8,4,18,4,30,0.08088023088023089,0.09343434343434344,0.048955443537599,0.048955443537599,1.4814814814814814,FEMALE,1835
sittig,157,12,6,46,6,37,0.17662337662337657,0.18055555555555555,0.12389263310359147,0.12389263310359147,1.4140127388535033,MALE,1835
rat,41,4,2,6,2,12,0.006313131313131313,0.030303030303030304,0.023124092454898222,0.023124092454898222,0.5853658536585366,MALE,1835
unruh,79,4,2,32,2,17,0.0,0.0,0.08620927335496009,0.08620927335496009,0.43037974683544306,MALE,1835
ernestine,48,2,1,12,1,9,0.0,0.0,0.03872491275882506,0.03872491275882506,0.1875,FEMALE,1835
fritz,7,4,3,3,1,1,0.01911976911976912,0.10984848484848485,0.02041668045918796,0.02041668045918796,0.14285714285714285,MALE,1835
babette,9,4,3,5,1,1,0.01663059163059163,0.18181818181818182,0.025596430817835615,0.025596430817835615,0.1111111111111111,FEMALE,1835
samuel,3,1,1,2,0,0,0.0,0.0,0.018508213759515866,0.018508213759515866,0.0,MALE,1835
kammerdiener,4,1,1,2,0,0,0.0,0.0,0.017005343269062834,0.017005343269062834,0.0,MALE,1835
