,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
madame_welldorf,156,15.0,8.0,7.0,61.0,0.30952380952380953,0.23214285714285712,0.2609350449022943,0.2609350449022943,2.7371794871794872,FEMALE,1776
luise,140,12.0,6.0,6.0,55.0,0.10714285714285712,0.29464285714285715,0.2125501615517919,0.2125501615517919,2.357142857142857,FEMALE,1776
der_oberst,44,9.0,4.0,5.0,20.0,0.0,0.17857142857142855,0.061612970933212,0.061612970933212,2.2727272727272725,MALE,1776
eduard,131,11.0,6.0,5.0,59.0,0.16369047619047616,0.16964285714285712,0.16377321919166574,0.16377321919166574,2.2519083969465647,MALE,1776
von_brink,119,9.0,5.0,4.0,42.0,0.026785714285714284,0.0,0.15606919813343068,0.15606919813343068,1.411764705882353,MALE,1776
welldorf,34,6.0,3.0,3.0,14.0,0.0,0.1607142857142857,0.05213036452399225,0.05213036452399225,1.2352941176470589,MALE,1776
der_arzt,11,5.0,2.0,3.0,4.0,0.0,0.26785714285714285,0.04141608862932367,0.04141608862932367,1.0909090909090908,MALE,1776
sergeant,3,1.0,0.0,1.0,1.0,0.0,0.0,0.01666666666666667,0.01666666666666667,0.3333333333333333,MALE,1776
sophie,10,2.0,1.0,1.0,2.0,0.0,0.0,0.03484628546762262,0.03484628546762262,0.2,FEMALE,1776
der_bediente,2,,,,,,,,,,MALE,1776
wache,1,,,,,,,,,,MALE,1776
