,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
belsazar,71,10.0,4.0,6.0,36.0,0.55,0.55,0.439878871149339,0.439878871149339,3.0422535211267605,MALE,1904
daniel,6,3.0,1.0,2.0,2.0,0.0,0.1,0.07836002784395707,0.07836002784395707,0.6666666666666666,MALE,1904
issar,10,2.0,1.0,1.0,1.0,0.0,0.0,0.10951800944334761,0.10951800944334761,0.1,MALE,1904
rahel,31,3.0,2.0,1.0,3.0,0.0,0.0,0.21552303587544203,0.21552303587544203,0.0967741935483871,FEMALE,1904
nebo,6,1.0,1.0,0.0,0.0,0.0,0.0,0.09913201557688411,0.09913201557688411,0.0,MALE,1904
koenigin,3,1.0,1.0,0.0,0.0,0.0,0.0,0.05758804011103005,0.05758804011103005,0.0,FEMALE,1904
erster_weiser,1,,,,,,,,,,MALE,1904
zweiter_weiser,1,,,,,,,,,,MALE,1904
dritter_weiser,1,,,,,,,,,,MALE,1904
