,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
von_mohrenheim,29,3,1,2,13,0.5,0.5,0.44999560513849796,0.44999560513849796,0.896551724137931,MALE,1904
bimmelmann,6,2,1,1,1,0.0,0.5,0.07942269232531766,0.07942269232531766,0.16666666666666666,MALE,1904
ibn_bullak,25,3,2,1,2,0.5,0.5,0.4705817025361843,0.4705817025361843,0.08,MALE,1904
