,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
alsdorff,251,20,9,11,76,0.4807692307692307,0.20787545787545786,0.23127422296864777,0.23127422296864777,3.3306772908366535,MALE,1839
praesidentin,105,12,6,6,39,0.09798534798534798,0.25824175824175827,0.06029372851149956,0.06029372851149956,2.2285714285714286,FEMALE,1839
hauptmann,85,9,4,5,34,0.007326007326007326,0.1446886446886447,0.06416689641354634,0.06416689641354634,2.0,MALE,1839
finke,13,6,3,3,7,0.03479853479853481,0.09890109890109891,0.03967830429087446,0.03967830429087446,1.6153846153846154,MALE,1839
strobel,91,13,7,6,20,0.16804029304029305,0.35531135531135527,0.10415312170036559,0.10415312170036559,1.3186813186813187,MALE,1839
amalie,89,9,4,5,20,0.01098901098901099,0.03296703296703297,0.061848992468249174,0.061848992468249174,1.1235955056179776,FEMALE,1839
mantius,9,5,2,3,3,0.05723443223443223,0.17399267399267399,0.0270411913763359,0.0270411913763359,1.0,MALE,1839
baermann,10,6,3,3,3,0.04624542124542125,0.06227106227106227,0.03198242213964494,0.03198242213964494,0.8999999999999999,MALE,1839
hannchen,98,6,3,3,25,0.003663003663003663,0.016483516483516484,0.099373001186294,0.099373001186294,0.7653061224489797,FEMALE,1839
hempel,25,6,3,3,6,0.037545787545787544,0.046703296703296704,0.06456833359891909,0.06456833359891909,0.72,MALE,1839
reuter,13,6,3,3,3,0.013736263736263738,0.13919413919413923,0.04047805145312498,0.04047805145312498,0.6923076923076923,MALE,1839
volk,35,10,7,3,7,0.2298534798534799,0.27014652014652013,0.09700801962467437,0.09700801962467437,0.6000000000000001,MALE,1839
marquis,42,6,3,3,7,0.0,0.005494505494505495,0.035878447667973434,0.035878447667973434,0.5,MALE,1839
justi,12,4,2,2,2,0.009615384615384616,0.16346153846153846,0.018975898860024414,0.018975898860024414,0.3333333333333333,MALE,1839
bedienter,9,2,1,1,1,0.0,0.0,0.02327936773982589,0.02327936773982589,0.1111111111111111,MALE,1839
