,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
foerster,28,5,2,2,3,8,0.08333333333333333,0.0,0.2270509006868572,0.2270509006868572,0.8571428571428571,MALE,1847
lisei,28,6,3,3,3,3,0.16666666666666666,0.5,0.2737734905735483,0.2737734905735483,0.3214285714285714,FEMALE,1847
girgl,19,5,3,4,2,2,0.08333333333333333,0.08333333333333333,0.26348551911941975,0.26348551911941975,0.21052631578947367,MALE,1847
sepp,24,4,2,6,2,2,0.0,0.0,0.23569008962017468,0.23569008962017468,0.16666666666666666,MALE,1847
