,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
stadinger,192,16.0,8.0,18.0,8.0,59.0,0.39136904761904756,0.38244047619047616,0.14838141947101371,0.14838141947101371,2.4583333333333335,MALE,1846
chor_alle_die_andern_2-12_bis_2-15,11,7.0,3.0,3.0,4.0,5.0,0.023809523809523808,0.3333333333333333,0.037415852961208876,0.037415852961208876,1.8181818181818181,,1846
marie,115,13.0,6.0,28.0,7.0,23.0,0.08482142857142856,0.15327380952380953,0.15946190762368656,0.15946190762368656,1.4000000000000001,FEMALE,1846
graf,113,10.0,5.0,31.0,5.0,29.0,0.011904761904761904,0.0,0.18940226161519821,0.18940226161519821,1.2831858407079646,MALE,1846
irmentraut,82,10.0,5.0,20.0,5.0,13.0,0.037202380952380945,0.14434523809523805,0.11599571008071344,0.11599571008071344,0.7926829268292683,FEMALE,1846
brenner,67,7.0,3.0,16.0,4.0,8.0,0.023809523809523808,0.1056547619047619,0.10037957238567169,0.10037957238567169,0.47761194029850745,MALE,1846
adelhof,83,6.0,4.0,20.0,2.0,16.0,0.005952380952380952,0.0,0.1064880415547044,0.1064880415547044,0.3855421686746988,MALE,1846
georg,111,8.0,5.0,30.0,3.0,13.0,0.02827380952380952,0.0625,0.12153314562023401,0.12153314562023401,0.3513513513513513,MALE,1846
die_gesellen,12,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.020942088687569103,0.020942088687569103,0.3333333333333333,,1846
