,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
goldfuchs,99,19.0,8.0,20.0,11.0,30.0,0.1254056220189225,0.13544745484400658,0.08524955462593466,0.08524955462593466,3.3333333333333335,MALE,1835
zins,61,15.0,6.0,11.0,9.0,17.0,0.10850389006177184,0.19534072249589488,0.043652814842773766,0.043652814842773766,2.5081967213114753,MALE,1835
schlucker,114,17.0,8.0,23.0,9.0,30.0,0.1186415083274689,0.05818965517241379,0.08220183303697111,0.08220183303697111,2.3684210526315788,MALE,1835
sepherl,49,12.0,4.0,6.0,8.0,13.0,0.1337848932676519,0.15311986863711002,0.02304653517086116,0.02304653517086116,2.122448979591837,FEMALE,1835
adolf,79,13.0,6.0,10.0,7.0,22.0,0.025341113456876996,0.07329638752052545,0.041418152157860974,0.041418152157860974,1.9493670886075949,MALE,1835
damian,150,21.0,11.0,38.0,10.0,22.0,0.13730012119790444,0.1089696223316913,0.14565974329656922,0.14565974329656922,1.4666666666666668,MALE,1835
emilie,69,14.0,8.0,11.0,6.0,15.0,0.100122664008132,0.1369047619047619,0.058071161787702066,0.058071161787702066,1.3043478260869565,FEMALE,1835
beamter,13,6.0,3.0,5.0,3.0,5.0,0.0,0.003078817733990148,0.020956194581590478,0.020956194581590478,1.153846153846154,MALE,1835
herr_von_wachsweich,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0074699983655727945,0.0074699983655727945,1.0,MALE,1835
johann,140,16.0,9.0,26.0,7.0,16.0,0.10914359996872311,0.1305623973727422,0.10760990118737239,0.10760990118737239,0.7999999999999999,MALE,1835
bonbon,36,8.0,4.0,5.0,4.0,7.0,0.004980842911877395,0.03165024630541871,0.027432931293455653,0.027432931293455653,0.7777777777777778,MALE,1835
plutzerkern,8,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0074699983655727945,0.0074699983655727945,0.75,MALE,1835
fanny,71,9.0,4.0,19.0,5.0,10.0,0.006411271405113769,0.0,0.07205316138865576,0.07205316138865576,0.7042253521126761,FEMALE,1835
wilm,10,4.0,2.0,2.0,2.0,3.0,0.0,0.007286535303776683,0.01542663218251721,0.01542663218251721,0.6,MALE,1835
ein_herr,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0074699983655727945,0.0074699983655727945,0.5,MALE,1835
christoph,18,5.0,2.0,4.0,3.0,3.0,0.02586206896551724,0.031609195402298854,0.015141908240315275,0.015141908240315275,0.5,MALE,1835
chor_der_gaeste,5,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.009885508757765508,0.009885508757765508,0.4,UNKNOWN,1835
meridon,6,2.0,1.0,1.0,1.0,2.0,0.0028149190710767065,0.002134646962233169,0.008976866300345792,0.008976866300345792,0.3333333333333333,MALE,1835
herr_von_steinfels,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0074699983655727945,0.0074699983655727945,0.25,MALE,1835
grob,12,4.0,3.0,3.0,1.0,3.0,0.0004926108374384237,0.0,0.017842142574709924,0.017842142574709924,0.25,MALE,1835
wermuth,5,3.0,2.0,2.0,1.0,1.0,0.0,0.011083743842364532,0.015602082161525156,0.015602082161525156,0.2,MALE,1835
salerl,56,6.0,4.0,11.0,2.0,4.0,0.0023208421299554306,0.009585385878489327,0.055350774824928284,0.055350774824928284,0.14285714285714285,FEMALE,1835
anton,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0074699983655727945,0.0074699983655727945,0.14285714285714285,MALE,1835
friedrich,26,5.0,4.0,8.0,1.0,1.0,0.005277973258268825,0.004967159277504105,0.02989713574217502,0.02989713574217502,0.038461538461538464,MALE,1835
zuwag,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008976866300345792,0.008976866300345792,0.0,MALE,1835
aspik,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008976866300345792,0.008976866300345792,0.0,MALE,1835
einige_herren,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009885508757765508,0.009885508757765508,0.0,MALE,1835
seppel,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008976866300345792,0.008976866300345792,0.0,MALE,1835
nettel,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01176013462328239,0.01176013462328239,0.0,FEMALE,1835
zwei_bediente,6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.03859873173602142,0.03859873173602142,0.0,MALE,1835
