,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
proserpina,4,2,1,1,1,2,0.0,0.0,0.5,0.5,0.5,FEMALE,1778
die_parzen,4,2,1,2,1,1,0.0,0.0,0.5,0.5,0.25,,1778
