,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
anatol,180,10,5,5,59,0.65,0.6000000000000001,0.393829713267609,0.393829713267609,1.6388888888888888,MALE,1891
max,61,4,2,2,30,0.0,0.0,0.11537209311874744,0.11537209311874744,0.9836065573770492,MALE,1891
baron_diebl,40,5,2,3,9,0.05,0.6000000000000001,0.07865627834418205,0.07865627834418205,0.675,MALE,1891
annette,52,5,3,2,17,0.4,0.4,0.17623672683141947,0.17623672683141947,0.6538461538461539,FEMALE,1891
flieder,13,2,1,1,8,0.0,0.0,0.06905896110069544,0.06905896110069544,0.6153846153846154,MALE,1891
berta,65,2,1,1,21,0.0,0.0,0.1668462273373465,0.1668462273373465,0.3230769230769231,FEMALE,1891
