,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
fritz,159,25.0,12.0,13.0,52.0,0.6265350877192982,0.6324561403508772,0.31595320217322226,0.31595320217322226,4.251572327044025,MALE,1818
frau_steigerl,34,9.0,5.0,4.0,13.0,0.10679824561403509,0.041666666666666664,0.048525591582680376,0.048525591582680376,1.5294117647058822,FEMALE,1818
oebstlerin,6,4.0,1.0,3.0,3.0,0.039473684210526314,0.09210526315789473,0.015933271634972497,0.015933271634972497,1.5,FEMALE,1818
lottchen,64,6.0,2.0,4.0,16.0,0.15087719298245614,0.14736842105263157,0.07059222281338798,0.07059222281338798,1.0,FEMALE,1818
luxus,7,3.0,1.0,2.0,3.0,0.003070175438596491,0.04649122807017543,0.01826869185830237,0.01826869185830237,0.8571428571428571,UNKNOWN,1818
steigerl,24,8.0,4.0,4.0,5.0,0.07565789473684212,0.20394736842105263,0.0317367069674146,0.0317367069674146,0.8333333333333334,MALE,1818
speck,27,6.0,3.0,3.0,7.0,0.003947368421052632,0.007894736842105263,0.024770658550585925,0.024770658550585925,0.7777777777777777,MALE,1818
magier,36,6.0,3.0,3.0,8.0,0.06798245614035087,0.08201754385964913,0.04382867439398354,0.04382867439398354,0.6666666666666666,MALE,1818
malchen,33,5.0,2.0,3.0,7.0,0.0881578947368421,0.08771929824561402,0.04873168125627917,0.04873168125627917,0.6363636363636364,FEMALE,1818
chor_alle_1-1_und_2-22,23,4.0,1.0,3.0,3.0,0.0015350877192982454,0.0293859649122807,0.013941316725174215,0.013941316725174215,0.3913043478260869,,1818
marie,10,3.0,2.0,1.0,2.0,0.03859649122807018,0.07368421052631578,0.027015635881531566,0.027015635881531566,0.2,FEMALE,1818
armut,10,2.0,1.0,1.0,2.0,0.0,0.0,0.026262765827151688,0.026262765827151688,0.2,UNKNOWN,1818
koketterie,12,2.0,1.0,1.0,1.0,0.0,0.0,0.026262765827151688,0.026262765827151688,0.08333333333333333,UNKNOWN,1818
satire,37,3.0,2.0,1.0,3.0,0.0,0.0,0.11356955981124497,0.11356955981124497,0.08108108108108109,UNKNOWN,1818
jean,15,2.0,1.0,1.0,1.0,0.0,0.0,0.022603758839821846,0.022603758839821846,0.06666666666666667,MALE,1818
laster,19,3.0,2.0,1.0,1.0,0.0,0.04429824561403509,0.062427494890155,0.062427494890155,0.05263157894736842,UNKNOWN,1818
schuster,2,1.0,1.0,0.0,0.0,0.0,0.0,0.015282910461429674,0.015282910461429674,0.0,MALE,1818
kaprice,9,1.0,1.0,0.0,0.0,0.0,0.0,0.026262765827151688,0.026262765827151688,0.0,UNKNOWN,1818
schmalz,3,1.0,1.0,0.0,0.0,0.0,0.0,0.016163781408414086,0.016163781408414086,0.0,MALE,1818
kompliment,4,1.0,1.0,0.0,0.0,0.0,0.0,0.015933271634972497,0.015933271634972497,0.0,UNKNOWN,1818
schande,1,1.0,1.0,0.0,0.0,0.0,0.0,0.015933271634972497,0.015933271634972497,0.0,UNKNOWN,1818
schneider,3,,,,,,,,,,MALE,1818
kutscher,1,,,,,,,,,,MALE,1818
salami-mann,1,,,,,,,,,,MALE,1818
chor_der_vier_diener,1,,,,,,,,,,,1818
die_begierde,1,,,,,,,,,,UNKNOWN,1818
die_amoretten,1,,,,,,,,,,UNKNOWN,1818
mode,5,,,,,,,,,,UNKNOWN,1818
die_schulden,1,,,,,,,,,,UNKNOWN,1818
die_hoffnung,2,,,,,,,,,,UNKNOWN,1818
