,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
faust,191,19.0,8.0,11.0,38.0,0.16650883838383837,0.163510101010101,0.1073578323820879,0.1073578323820879,2.18848167539267,MALE,1823
machiavelli,5,3.0,0.0,3.0,3.0,0.0,0.0,0.011876085223591432,0.011876085223591432,1.7999999999999998,MALE,1823
fausts_vater,11,4.0,1.0,3.0,6.0,0.014678030303030304,0.01893939393939394,0.01427756698197348,0.01427756698197348,1.6363636363636362,MALE,1823
guttenberg,38,11.0,5.0,6.0,8.0,0.058080808080808094,0.06376262626262627,0.0686053325822782,0.0686053325822782,1.263157894736842,MALE,1823
einer_davon,2,1.0,0.0,1.0,2.0,0.0,0.0,0.011876085223591432,0.011876085223591432,1.0,MALE,1823
einer_der_maenner,1,1.0,0.0,1.0,1.0,0.0,0.0,0.011876085223591432,0.011876085223591432,1.0,MALE,1823
seraphina,52,6.0,2.0,4.0,13.0,0.036931818181818184,0.03724747474747475,0.028771492854948993,0.028771492854948993,1.0,FEMALE,1823
erster_kuenstler,26,6.0,3.0,3.0,6.0,0.046875,0.08364898989898992,0.06146179016152289,0.06146179016152289,0.6923076923076923,MALE,1823
aurelia,92,7.0,2.0,5.0,10.0,0.047664141414141416,0.047664141414141416,0.02973981247331138,0.02973981247331138,0.5434782608695652,FEMALE,1823
robertus,97,6.0,2.0,4.0,12.0,0.034722222222222224,0.03251262626262626,0.021734885333829015,0.021734885333829015,0.4948453608247423,MALE,1823
erster_gelehrter,11,5.0,3.0,2.0,2.0,0.020359848484848484,0.05965909090909091,0.030951994545833396,0.030951994545833396,0.36363636363636365,MALE,1823
kinder,6,1.0,0.0,1.0,2.0,0.0,0.0,0.011876085223591432,0.011876085223591432,0.3333333333333333,,1823
volk,27,4.0,2.0,2.0,4.0,0.012626262626262626,0.012626262626262626,0.020296845629803436,0.020296845629803436,0.2962962962962963,,1823
wandrer,4,2.0,1.0,1.0,1.0,0.0,0.0,0.07908528564722106,0.07908528564722106,0.25,MALE,1823
leviathan,102,3.0,1.0,2.0,12.0,0.010416666666666668,0.010416666666666668,0.05510275687446832,0.05510275687446832,0.23529411764705882,MALE,1823
cinthio,42,4.0,2.0,2.0,4.0,0.01231060606060606,0.01231060606060606,0.04099164686490607,0.04099164686490607,0.19047619047619047,MALE,1823
ildephonse,12,1.0,0.0,1.0,2.0,0.0,0.0,0.011876085223591432,0.011876085223591432,0.16666666666666666,MALE,1823
clara,28,2.0,1.0,1.0,4.0,0.022727272727272728,0.022727272727272728,0.013757336077612634,0.013757336077612634,0.14285714285714285,FEMALE,1823
zweiter_gelehrter,8,2.0,1.0,1.0,1.0,0.0,0.0,0.019165565821420795,0.019165565821420795,0.125,MALE,1823
zweiter_kuenstler,17,3.0,2.0,1.0,2.0,0.0,0.0,0.05075053976794067,0.05075053976794067,0.11764705882352941,MALE,1823
soldaten,3,1.0,1.0,0.0,0.0,0.0,0.0,0.02050234522798834,0.02050234522798834,0.0,,1823
moench_1-5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.02437233842018904,0.02437233842018904,0.0,MALE,1823
einzelne_stimmen,1,1.0,1.0,0.0,0.0,0.0,0.0,0.01524100903632995,0.01524100903632995,0.0,,1823
erzbischof,12,1.0,1.0,0.0,0.0,0.0,0.0,0.02197085666180699,0.02197085666180699,0.0,MALE,1823
erster_buerger_2-9,2,1.0,1.0,0.0,0.0,0.0,0.0,0.01427756698197348,0.01427756698197348,0.0,MALE,1823
maenner_1-5_bis_1-6,4,1.0,1.0,0.0,0.0,0.0,0.0,0.01592144786405433,0.01592144786405433,0.0,,1823
die_nonne,4,1.0,1.0,0.0,0.0,0.0,0.0,0.016679048740355532,0.016679048740355532,0.0,FEMALE,1823
jagdchor,6,3.0,3.0,0.0,0.0,0.0,0.0,0.02189232841952713,0.02189232841952713,0.0,,1823
anderer_buerger_4-3-9,2,1.0,1.0,0.0,0.0,0.0,0.0,0.016931921817064915,0.016931921817064915,0.0,MALE,1823
das_maedchen,2,1.0,1.0,0.0,0.0,0.0,0.0,0.019682496579480114,0.019682496579480114,0.0,FEMALE,1823
furien,3,1.0,1.0,0.0,0.0,0.0,0.0,0.01427756698197348,0.01427756698197348,0.0,,1823
ein_anderer_5-2-1a,2,1.0,1.0,0.0,0.0,0.0,0.0,0.02197085666180699,0.02197085666180699,0.0,MALE,1823
moench_5-4-1_bis_5-4-6,22,2.0,2.0,0.0,0.0,0.0,0.0,0.039392545499330245,0.039392545499330245,0.0,MALE,1823
dritter_gelehrter,2,2.0,2.0,0.0,0.0,0.0,0.0,0.035456560991003895,0.035456560991003895,0.0,MALE,1823
geisterstimmen-geisterchor,5,,,,,,,,,,,1823
geisterstimme,1,,,,,,,,,,UNKNOWN,1823
weibliche_stimme,3,,,,,,,,,,FEMALE,1823
plutus,1,,,,,,,,,,MALE,1823
amor,2,,,,,,,,,,MALE,1823
ruhm,1,,,,,,,,,,UNKNOWN,1823
unterirdisch_lachender_chor,1,,,,,,,,,,,1823
dritter_kuenstler,1,,,,,,,,,,MALE,1823
andrer_buerger_2-9,1,,,,,,,,,,MALE,1823
kerkermeister,3,,,,,,,,,,MALE,1823
die_priester,1,,,,,,,,,,,1823
richter,1,,,,,,,,,,,1823
einige_stimmen,1,,,,,,,,,,,1823
brutus_geist,1,,,,,,,,,,MALE,1823
die_anwesenden,2,,,,,,,,,,,1823
pabsts_gestalt,2,,,,,,,,,,MALE,1823
priorin,4,,,,,,,,,,FEMALE,1823
buerger_4-3-8,2,,,,,,,,,,MALE,1823
maedchenchor,2,,,,,,,,,,,1823
ein_anderes_maedchen,2,,,,,,,,,,FEMALE,1823
noch_ein_anderes_maedchen,2,,,,,,,,,,FEMALE,1823
unterirdische_stimmen,2,,,,,,,,,,,1823
ein_anderer_5-2-1b,2,,,,,,,,,,MALE,1823
ein_anderer_5-2-1c,2,,,,,,,,,,MALE,1823
ein_anderer_5-2-1d,2,,,,,,,,,,MALE,1823
noch_ein_anderer,2,,,,,,,,,,MALE,1823
einer_von_den_seinigen_5-2-1,2,,,,,,,,,,MALE,1823
feindeshaufe,2,,,,,,,,,,,1823
einige,2,,,,,,,,,,,1823
maenner_5-4-2,2,,,,,,,,,,,1823
erster_fechtender,4,,,,,,,,,,MALE,1823
zweiter_fechtender,2,,,,,,,,,,MALE,1823
muetter,2,,,,,,,,,,,1823
maenner_5-4-5_bis_5-4-6,10,,,,,,,,,,,1823
einer_von_den_seinigen_5-4-5,2,,,,,,,,,,MALE,1823
ein_mann,4,,,,,,,,,,MALE,1823
alle_nonnen,4,,,,,,,,,,,1823
boese_geister,5,,,,,,,,,,,1823
