,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
gothland,510,42.0,19.0,23.0,177.0,0.31281512605042017,0.26394957983193273,0.2215244421251357,0.2215244421251357,7.982352941176471,MALE,1827
berdoa,327,23.0,12.0,11.0,90.0,0.07871148459383753,0.0838935574229692,0.15579902133925863,0.15579902133925863,3.0275229357798166,MALE,1827
koenig,86,12.0,5.0,7.0,27.0,0.039005602240896366,0.04571428571428572,0.02904981805942105,0.02904981805942105,2.197674418604651,MALE,1827
skiold,56,12.0,6.0,6.0,18.0,0.0035014005602240893,0.020224089635854342,0.030975145922290503,0.030975145922290503,1.9285714285714288,MALE,1827
der_alte_gothland,72,12.0,6.0,6.0,20.0,0.0017507002801120447,0.018823529411764704,0.03116409509375049,0.03116409509375049,1.6666666666666667,MALE,1827
arboga,63,10.0,5.0,5.0,21.0,0.028851540616246504,0.03263305322128851,0.03128952577213114,0.03128952577213114,1.6666666666666665,MALE,1827
usbek,58,11.0,4.0,7.0,13.0,0.055462184873949584,0.08448179271708682,0.029074492707109177,0.029074492707109177,1.5689655172413794,MALE,1827
irnak,65,9.0,4.0,5.0,18.0,0.00196078431372549,0.06596638655462185,0.0379721838282348,0.0379721838282348,1.3846153846153846,MALE,1827
kanzler,55,9.0,4.0,5.0,15.0,0.00196078431372549,0.00873949579831933,0.02869260153142552,0.02869260153142552,1.3636363636363635,MALE,1827
holm,43,13.0,6.0,7.0,8.0,0.027521008403361347,0.20431372549019608,0.021048165241391165,0.021048165241391165,1.302325581395349,MALE,1827
tocke,15,4.0,2.0,2.0,8.0,0.0,0.0,0.009476984805929345,0.009476984805929345,1.0666666666666667,MALE,1827
alle_andere_2-1,2,1.0,0.0,1.0,2.0,0.0,0.0,0.00694177351221765,0.00694177351221765,1.0,,1827
eine_stimme_4-2b,1,1.0,0.0,1.0,1.0,0.0,0.0,0.00694177351221765,0.00694177351221765,1.0,MALE,1827
gustav,91,7.0,4.0,3.0,30.0,0.0008403361344537816,0.041876750700280116,0.05423470458449556,0.05423470458449556,0.989010989010989,MALE,1827
rossan,46,7.0,3.0,4.0,11.0,0.00196078431372549,0.02815126050420168,0.0263583186603523,0.0263583186603523,0.9565217391304348,MALE,1827
der_hauptmann_5-5,3,2.0,1.0,1.0,2.0,0.0,0.0,0.008842757740276309,0.008842757740276309,0.6666666666666666,MALE,1827
finnische_hauptleute_5-3,2,1.0,0.0,1.0,1.0,0.0,0.0,0.00694177351221765,0.00694177351221765,0.5,,1827
bioern,11,2.0,1.0,1.0,5.0,0.018487394957983194,0.018487394957983194,0.007856353506862732,0.007856353506862732,0.45454545454545453,MALE,1827
caecilia,49,4.0,2.0,2.0,10.0,0.0,0.0,0.023564660725078734,0.023564660725078734,0.40816326530612246,FEMALE,1827
ein_schwedischer_hauptmann,3,1.0,0.0,1.0,1.0,0.0,0.0,0.00694177351221765,0.00694177351221765,0.3333333333333333,MALE,1827
erster_hauptmann,3,1.0,0.0,1.0,1.0,0.0,0.0,0.00694177351221765,0.00694177351221765,0.3333333333333333,MALE,1827
erik,52,6.0,4.0,2.0,7.0,0.0011204481792717086,0.03515406162464986,0.03740254615689865,0.03740254615689865,0.2692307692307692,MALE,1827
rolf,82,5.0,3.0,2.0,11.0,0.0,0.0,0.046355509988691354,0.046355509988691354,0.2682926829268293,MALE,1827
stimmen_von_dem_meere_her,8,2.0,1.0,1.0,2.0,0.0,0.0,0.009069434310931254,0.009069434310931254,0.25,,1827
ein_schwedischer_soldat,4,2.0,1.0,1.0,1.0,0.0,0.008403361344537816,0.008005603911574453,0.008005603911574453,0.25,MALE,1827
herold,1,1.0,1.0,0.0,0.0,0.0,0.0,0.008005603911574453,0.008005603911574453,0.0,MALE,1827
finnische_hauptleute_4-2,13,2.0,2.0,0.0,0.0,0.0,0.0,0.01160464560464295,0.01160464560464295,0.0,,1827
der_hauptmann_2-1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.009178211185005992,0.009178211185005992,0.0,MALE,1827
finnen_3-1,8,2.0,2.0,0.0,0.0,0.0,0.0,0.010042362897852684,0.010042362897852684,0.0,,1827
unteroffizier,2,1.0,1.0,0.0,0.0,0.0,0.0,0.008005603911574453,0.008005603911574453,0.0,MALE,1827
ein_finne_1-1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.014545710424452287,0.014545710424452287,0.0,MALE,1827
ein_finne_3-1b,1,1.0,1.0,0.0,0.0,0.0,0.0,0.008005603911574453,0.008005603911574453,0.0,MALE,1827
soldat_1-1,6,1.0,1.0,0.0,0.0,0.0,0.0,0.013619721224445044,0.013619721224445044,0.0,MALE,1827
fluechtige_3-1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.008842757740276309,0.008842757740276309,0.0,,1827
zweiter_hauptmann,3,1.0,1.0,0.0,0.0,0.0,0.0,0.012842272808137128,0.012842272808137128,0.0,MALE,1827
eine_andre_stimme,1,1.0,1.0,0.0,0.0,0.0,0.0,0.012842272808137128,0.012842272808137128,0.0,MALE,1827
viele_stimmen_1-1,1,,,,,,,,,,,1827
finnen_1-1,2,,,,,,,,,,,1827
die_uebrigen_schwedischen_grossen,1,,,,,,,,,,,1827
volk_auf_der_strasse,1,,,,,,,,,,,1827
alle_2-2,2,,,,,,,,,,,1827
das_jammergeschrei_verwundeter_finnen,1,,,,,,,,,,,1827
ein_finne_3-1a,1,,,,,,,,,,MALE,1827
ein_finnischer_hauptmann,1,,,,,,,,,,MALE,1827
einzelne_stimmen_3-1,1,,,,,,,,,,,1827
ein_finne_3-1c,1,,,,,,,,,,MALE,1827
ein_finne_3-1d,1,,,,,,,,,,MALE,1827
einer_der_schiffbruechigen,1,,,,,,,,,,MALE,1827
die_anwesenden_krieger,1,,,,,,,,,,,1827
chor,1,,,,,,,,,,,1827
eine_dirne,1,,,,,,,,,,FEMALE,1827
mehrere_stimmen,1,,,,,,,,,,,1827
eine_stimme_4-2a,1,,,,,,,,,,MALE,1827
alle_4-2,2,,,,,,,,,,,1827
ein_finne_4-2,1,,,,,,,,,,MALE,1827
einer_der_finnischen_hauptleute,1,,,,,,,,,,MALE,1827
ein_finne_5-4,1,,,,,,,,,,MALE,1827
fluechtige_5-6,2,,,,,,,,,,,1827
viele_stimmen_5-6,1,,,,,,,,,,,1827
der_hauptmann_5-6,1,,,,,,,,,,MALE,1827
