,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
adolfo,38,7.0,3.0,8.0,4.0,11.0,0.08030303030303029,0.08181818181818182,0.1442156617159733,0.1442156617159733,1.1578947368421053,MALE,1854
alfonso,53,10.0,5.0,11.0,5.0,11.0,0.11969696969696969,0.15,0.1709427091122562,0.1709427091122562,1.0377358490566038,MALE,1854
estrella,53,8.0,4.0,12.0,4.0,10.0,0.06969696969696969,0.09545454545454544,0.16999651987850561,0.16999651987850561,0.7547169811320755,FEMALE,1854
mauregato,32,6.0,3.0,6.0,3.0,7.0,0.07272727272727272,0.09090909090909091,0.09640835063356382,0.09640835063356382,0.65625,MALE,1854
chor_der_krieger,38,6.0,3.0,9.0,3.0,7.0,0.004545454545454545,0.0,0.13495503473280535,0.13495503473280535,0.5526315789473684,,1854
troila,32,4.0,2.0,3.0,2.0,5.0,0.007575757575757575,0.045454545454545456,0.06271478398440078,0.06271478398440078,0.3125,MALE,1854
greis,4,2.0,1.0,1.0,1.0,1.0,0.00909090909090909,0.00909090909090909,0.040900906498979255,0.040900906498979255,0.25,MALE,1854
chor_der_jaeger,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.022108532088931897,0.022108532088931897,0.25,,1854
edwiga,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.022108532088931897,0.022108532088931897,0.14285714285714285,FEMALE,1854
chor_der_frauen,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.056874651759033334,0.056874651759033334,0.0,,1854
chor_des_gefolges,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.04552196094570751,0.04552196094570751,0.0,,1854
chor_des_hofstaates,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03325235656091108,0.03325235656091108,0.0,,1854
