,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
eduard,56,5.0,2.0,4.0,3.0,15.0,0.008928571428571428,0.0,0.08506364309406694,0.08506364309406694,0.8035714285714286,MALE,1909
marta,14,5.0,2.0,4.0,3.0,3.0,0.05357142857142857,0.08928571428571427,0.0700393107363281,0.0700393107363281,0.6428571428571428,FEMALE,1909
frau_sonntag,48,6.0,3.0,9.0,3.0,7.0,0.08035714285714285,0.10714285714285714,0.10409135404316372,0.10409135404316372,0.4375,FEMALE,1909
lange_anna,11,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02729965880809044,0.02729965880809044,0.36363636363636365,MALE,1909
dr_von_simon,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.02729965880809044,0.02729965880809044,0.3333333333333333,MALE,1909
pendelfrederech,9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.02729965880809044,0.02729965880809044,0.1111111111111111,MALE,1909
amadeus,15,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.546322980610532,0.546322980610532,0.06666666666666667,MALE,1909
auguste,33,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.07368167293594707,0.07368167293594707,0.0,FEMALE,1909
carl,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03890206215569121,0.03890206215569121,0.0,MALE,1909
