,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
saladin,196,17,7,51,10,97,0.377991452991453,0.5192307692307692,0.09692202680428126,0.09692202680428126,4.948979591836735,MALE,1779
tempelherr,247,12,6,91,6,121,0.16431623931623932,0.16666666666666666,0.17993166381139578,0.17993166381139578,2.9392712550607287,MALE,1779
nathan,330,14,7,133,7,130,0.09102564102564104,0.05128205128205128,0.2293950397016105,0.2293950397016105,2.7575757575757573,MALE,1779
recha,95,12,6,32,6,38,0.03611111111111111,0.3076923076923077,0.06189870398142463,0.06189870398142463,2.4000000000000004,FEMALE,1779
daja,145,7,3,76,4,44,0.0,0.0,0.12140063904745224,0.12140063904745224,1.2137931034482758,FEMALE,1779
sittah,125,6,3,52,3,47,0.004273504273504273,0.0,0.07246614313571959,0.07246614313571959,1.1280000000000001,FEMALE,1779
derwisch,79,6,3,35,3,27,0.006837606837606838,0.07692307692307693,0.061774665205273964,0.061774665205273964,1.0253164556962024,MALE,1779
patriarch,17,3,1,5,2,7,0.0,0.05128205128205128,0.021015729503464427,0.021015729503464427,0.8235294117647058,MALE,1779
ein_mameluck,5,2,1,3,1,3,0.0,0.0,0.01724383449236305,0.01724383449236305,0.6,MALE,1779
klosterbruder,79,5,3,42,2,14,0.005341880341880341,0.022435897435897436,0.07237349784685422,0.07237349784685422,0.35443037974683544,MALE,1779
ein_sklave,1,1,1,1,0,0,0.0,0.0,0.015545193742717088,0.015545193742717088,0.0,MALE,1779
zweiter_mameluck,7,1,1,3,0,0,0.0,0.0,0.01724383449236305,0.01724383449236305,0.0,MALE,1779
dritter_mameluck,2,1,1,2,0,0,0.0,0.0,0.016394514117540067,0.016394514117540067,0.0,MALE,1779
mansor,2,1,1,2,0,0,0.0,0.0,0.016394514117540067,0.016394514117540067,0.0,MALE,1779
