,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
satyros,42,9.0,4.0,5.0,9.0,0.1994047619047619,0.125,0.22495879078214617,0.22495879078214617,1.0714285714285714,MALE,1773
einer_aus_dem_volk_3,1,1.0,0.0,1.0,1.0,0.0,0.0,0.026194499122253877,0.026194499122253877,1.0,MALE,1773
einsiedler,30,6.0,2.0,4.0,7.0,0.22916666666666663,0.21428571428571427,0.21600136926524896,0.21600136926524896,0.9333333333333333,MALE,1773
psyche,22,5.0,2.0,3.0,4.0,0.014880952380952378,0.10714285714285714,0.08424038579617385,0.08424038579617385,0.5454545454545454,FEMALE,1773
arsinoe,10,4.0,2.0,2.0,2.0,0.0,0.008928571428571428,0.08658728542224983,0.08658728542224983,0.4,FEMALE,1773
hermes,17,3.0,2.0,1.0,1.0,0.08928571428571427,0.14285714285714285,0.14831781680491132,0.14831781680491132,0.058823529411764705,MALE,1773
das_volk,27,4.0,3.0,1.0,1.0,0.038690476190476185,0.10714285714285714,0.11281636961560168,0.11281636961560168,0.037037037037037035,,1773
ein_anderer_3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.048459899875808364,0.048459899875808364,0.0,MALE,1773
eudora,11,1.0,1.0,0.0,0.0,0.0,0.0,0.05242358331560571,0.05242358331560571,0.0,FEMALE,1773
einer_4a,1,,,,,,,,,,MALE,1773
ein_andrer_4,1,,,,,,,,,,MALE,1773
einer_4b,1,,,,,,,,,,MALE,1773
einer_4c,1,,,,,,,,,,MALE,1773
einer_des_volks_5,1,,,,,,,,,,MALE,1773
ein_andrer_5,1,,,,,,,,,,MALE,1773
ein_dritter_5,1,,,,,,,,,,MALE,1773
