,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
ruhberg_der_sohn,287,18.0,8.0,59.0,10.0,71.0,0.22208267922553637,0.21336996336996336,0.21409122411810216,0.21409122411810216,2.4738675958188154,MALE,1784
sekretaer,174,12.0,6.0,31.0,6.0,44.0,0.03540031397174255,0.005494505494505495,0.09473062773782118,0.09473062773782118,1.517241379310345,MALE,1784
madame_ruhberg,154,13.0,6.0,32.0,7.0,33.0,0.10515436944008372,0.08791208791208792,0.09534626243995667,0.09534626243995667,1.5,FEMALE,1784
salomon,17,5.0,2.0,6.0,3.0,7.0,0.01098901098901099,0.07051282051282051,0.056719456237748635,0.056719456237748635,1.2352941176470589,MALE,1784
christian,77,16.0,10.0,33.0,6.0,15.0,0.29916274201988485,0.4358974358974359,0.15263595540876837,0.15263595540876837,1.168831168831169,MALE,1784
louise,101,10.0,5.0,19.0,5.0,20.0,0.04877027734170592,0.152014652014652,0.06079694436558583,0.06079694436558583,0.9900990099009901,FEMALE,1784
ruhberg_vater,141,10.0,5.0,25.0,5.0,22.0,0.04877027734170592,0.05036630036630037,0.075158613854557,0.075158613854557,0.7801418439716312,MALE,1784
oberkommissaer,119,10.0,6.0,21.0,4.0,22.0,0.06263736263736265,0.09615384615384616,0.06731854714942193,0.06731854714942193,0.7394957983193278,MALE,1784
haushofmeister,18,5.0,2.0,2.0,3.0,4.0,0.005494505494505495,0.2142857142857143,0.022121213687964512,0.022121213687964512,0.6666666666666666,MALE,1784
ladendiener,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.010908639661159339,0.010908639661159339,0.5,MALE,1784
gerichtsdiener,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.010908639661159339,0.010908639661159339,0.5,MALE,1784
baron,105,6.0,3.0,26.0,3.0,17.0,0.007692307692307693,0.08791208791208792,0.08165691660136162,0.08165691660136162,0.48571428571428577,MALE,1784
henriette,4,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.028207760936051398,0.028207760936051398,0.25,FEMALE,1784
hofrath,7,2.0,1.0,1.0,1.0,1.0,0.0,0.02197802197802198,0.013364531700464604,0.013364531700464604,0.14285714285714285,MALE,1784
doktor,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.01603466643987763,0.01603466643987763,0.0,MALE,1784
