,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kothner,41,19.0,5.0,10.0,14.0,24.0,0.15643589743589745,0.18033333333333335,0.03514769920288285,0.03514769920288285,8.195121951219512,MALE,1868
beckmesser,111,17.0,9.0,33.0,8.0,55.0,0.10874358974358973,0.13420512820512817,0.09587270325648918,0.09587270325648918,3.963963963963964,MALE,1868
walther,101,14.0,6.0,25.0,8.0,42.0,0.04671794871794871,0.06171794871794871,0.06019978741909884,0.06019978741909884,3.3267326732673266,MALE,1868
sachs,176,18.0,9.0,86.0,9.0,53.0,0.07046153846153845,0.06343589743589743,0.15908584878450635,0.15908584878450635,2.710227272727273,MALE,1868
david,55,11.0,6.0,27.0,5.0,28.0,0.05535897435897435,0.04,0.07083163226616594,0.07083163226616594,2.545454545454545,MALE,1868
eva,104,9.0,4.0,45.0,5.0,41.0,0.004632478632478633,0.0,0.1027869805395735,0.1027869805395735,1.971153846153846,FEMALE,1868
pogner,36,10.0,5.0,13.0,5.0,13.0,0.013777777777777778,0.03679487179487179,0.03363852291081432,0.03363852291081432,1.8055555555555556,MALE,1868
magdalene,54,10.0,6.0,23.0,4.0,21.0,0.040999999999999995,0.0718974358974359,0.06170485594913959,0.06170485594913959,1.5555555555555556,FEMALE,1868
die_meister_meistersinger,17,6.0,2.0,4.0,4.0,6.0,0.0,0.016410256410256407,0.016443543812653328,0.016443543812653328,1.411764705882353,,1868
die_lehrbuben,29,9.0,4.0,9.0,5.0,6.0,0.05505128205128205,0.07625641025641025,0.03379656164468592,0.03379656164468592,1.0344827586206897,,1868
die_nachbarinnen,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009447026535821308,0.009447026535821308,1.0,,1868
vogelgesang,9,4.0,2.0,4.0,2.0,3.0,0.0032051282051282046,0.003897435897435897,0.014900081448319634,0.014900081448319634,0.6666666666666666,MALE,1868
erster_nachbar,3,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.06294270473676714,0.06294270473676714,0.6666666666666666,MALE,1868
zweiter_lehrbube,2,2.0,1.0,1.0,1.0,1.0,0.021538461538461538,0.021538461538461538,0.011597312491004754,0.011597312491004754,0.5,MALE,1868
alles_volk,11,5.0,3.0,5.0,2.0,2.0,0.0,0.06530769230769232,0.020690636589351663,0.020690636589351663,0.36363636363636365,,1868
zweiter_nachbar,3,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.06294270473676714,0.06294270473676714,0.3333333333333333,MALE,1868
ortel,3,3.0,2.0,2.0,1.0,1.0,0.0015384615384615385,0.0015384615384615385,0.014913583989216876,0.014913583989216876,0.3333333333333333,MALE,1868
die_nachbarn,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.009447026535821308,0.009447026535821308,0.25,,1868
moser,2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.023368478318077073,0.023368478318077073,0.0,MALE,1868
ein_lehrbube_1-3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010691858002371319,0.010691858002371319,0.0,MALE,1868
zorn,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010691858002371319,0.010691858002371319,0.0,MALE,1868
eisslinger,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010691858002371319,0.010691858002371319,0.0,MALE,1868
foltz,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010691858002371319,0.010691858002371319,0.0,MALE,1868
schwarz,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010691858002371319,0.010691858002371319,0.0,MALE,1868
nachtigall,7,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.013243287310105874,0.013243287310105874,0.0,MALE,1868
gesellen,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.014234928939425042,0.014234928939425042,0.0,,1868
erster_lehrbube,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.019304802571455552,0.019304802571455552,0.0,MALE,1868
