,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
die_baroninn,145,15,6,23,9,48,0.32814814814814813,0.3666666666666667,0.13150225322880812,0.13150225322880812,2.979310344827586,FEMALE,1769
baron,90,12,4,18,8,28,0.057962962962962966,0.09444444444444444,0.07923575867078404,0.07923575867078404,2.488888888888889,MALE,1769
reitbahn,87,12,6,20,6,27,0.10148148148148148,0.14444444444444446,0.11388653863044924,0.11388653863044924,1.8620689655172415,MALE,1769
lisette,83,10,6,24,4,20,0.08685185185185185,0.05,0.15453949846198087,0.15453949846198087,0.963855421686747,FEMALE,1769
blumenkranz,83,8,3,19,5,14,0.01111111111111111,0.0,0.07433242709179816,0.07433242709179816,0.8433734939759036,MALE,1769
der_hauptmann,57,11,6,15,5,8,0.12703703703703706,0.5611111111111111,0.09789177101012078,0.09789177101012078,0.7017543859649122,MALE,1769
major,56,8,5,18,3,12,0.010555555555555556,0.2777777777777778,0.08119043273999246,0.08119043273999246,0.6428571428571428,MALE,1769
notarius,31,8,4,11,4,4,0.024814814814814817,0.12222222222222223,0.071491473323941,0.071491473323941,0.5161290322580645,MALE,1769
der_bediente,2,2,1,1,1,1,0.0,0.0,0.015965022461143976,0.015965022461143976,0.5,MALE,1769
der_verwalter,53,4,2,16,2,10,0.013333333333333334,0.0,0.11448288301161776,0.11448288301161776,0.37735849056603776,MALE,1769
leonore,37,8,6,12,2,5,0.01648148148148148,0.011111111111111112,0.06548194136936357,0.06548194136936357,0.2702702702702703,FEMALE,1769
