,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
seher,12,5.0,2.0,3.0,3.0,4.0,0.13333333333333333,0.15,0.32872429166534173,0.32872429166534173,1.0,MALE,1911
erster_freier_erster_gegensprecher,39,4.0,2.0,2.0,2.0,8.0,0.2833333333333333,0.26666666666666666,0.13126525421787563,0.13126525421787563,0.41025641025641024,MALE,1911
zweiter_freier_zweiter_gegensprecher,28,3.0,1.0,4.0,2.0,4.0,0.16666666666666666,0.15,0.07721596999995045,0.07721596999995045,0.2857142857142857,MALE,1911
dritter_freier_chorsprecher,51,5.0,3.0,5.0,2.0,4.0,0.3833333333333333,0.4,0.18815175997471154,0.18815175997471154,0.1568627450980392,MALE,1911
penelopeia,8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.021428571428571432,0.021428571428571432,0.125,FEMALE,1911
odysseus,13,3.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.31666666666666665,0.05605120666606947,0.05605120666606947,0.07692307692307693,MALE,1911
chor_der_freier,37,3.0,2.0,7.0,1.0,1.0,0.16666666666666666,0.18333333333333332,0.19716294604747966,0.19716294604747966,0.02702702702702703,,1911
