,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
claudio,16,6.0,2.0,2.0,4.0,11.0,0.41666666666666663,0.41666666666666663,0.28795349621926125,0.28795349621926125,2.75,MALE,1894
das_junge_maedchen,1,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.11928672118875369,0.11928672118875369,1.0,FEMALE,1894
der_mann,1,2.0,1.0,1.0,1.0,1.0,0.25,0.25,0.19842976629884318,0.19842976629884318,1.0,MALE,1894
diener,6,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.2082904777119736,0.2082904777119736,0.0,MALE,1894
der_tod,7,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.18603953858116862,0.18603953858116862,0.0,UNKNOWN,1894
