,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
sie,75,4,2,16,2,21,0.0,0.0,0.5111837703492487,0.5111837703492487,0.56,FEMALE,1904
er,74,2,1,20,1,15,0.0,0.0,0.4888162296507512,0.4888162296507512,0.20270270270270271,MALE,1904
