,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
schmock,24,8,4,6,4,11,0.046052631578947366,0.06758771929824561,0.03664755094096476,0.03664755094096476,1.8333333333333333,MALE,1852
oberst,121,13,5,17,8,27,0.12714912280701754,0.17127192982456146,0.07344246569949399,0.07344246569949399,1.7851239669421488,MALE,1852
adelheid,126,15,8,26,7,32,0.10096491228070173,0.28346491228070175,0.11434549268280418,0.11434549268280418,1.7777777777777777,FEMALE,1852
bolz,166,20,12,32,8,32,0.4728508771929825,0.4273684210526315,0.21935902669464255,0.21935902669464255,1.5421686746987953,MALE,1852
piepenbrink,58,10,4,9,6,12,0.22184210526315792,0.31109649122807015,0.06631126379764445,0.06631126379764445,1.2413793103448276,MALE,1852
oldendorf,62,7,2,6,5,15,0.08192982456140352,0.05197368421052632,0.033307514274125906,0.033307514274125906,1.2096774193548387,MALE,1852
henning,5,3,1,1,2,2,0.0,0.0,0.016041604634229135,0.016041604634229135,0.8,MALE,1852
senden,54,11,5,12,6,7,0.14407894736842103,0.2727631578947368,0.05888954057799534,0.05888954057799534,0.7777777777777777,MALE,1852
ida,39,7,4,10,3,9,0.0006578947368421052,0.009561403508771929,0.032991714562599944,0.032991714562599944,0.6923076923076923,FEMALE,1852
frau_piepenbrink,11,3,1,1,2,2,0.003947368421052632,0.0093859649122807,0.01358770150743192,0.01358770150743192,0.36363636363636365,FEMALE,1852
fritz_kleinmichel,6,2,1,1,1,2,0.0,0.0,0.01358770150743192,0.01358770150743192,0.3333333333333333,MALE,1852
kaempe,25,5,3,8,2,4,0.008771929824561403,0.2219736842105263,0.05158625013646496,0.05158625013646496,0.32,MALE,1852
blumenberg,30,5,3,7,2,4,0.004824561403508771,0.010701754385964912,0.03631204440466227,0.03631204440466227,0.26666666666666666,MALE,1852
bellmaus,26,3,1,3,2,3,0.04473684210526316,0.04473684210526316,0.02637132101044378,0.02637132101044378,0.23076923076923078,MALE,1852
korb,45,4,2,18,2,5,0.0,0.0,0.08587904720860462,0.08587904720860462,0.2222222222222222,MALE,1852
mueller,11,2,1,4,1,2,0.0,0.0,0.032198189375755956,0.032198189375755956,0.18181818181818182,MALE,1852
karl,6,3,2,4,1,1,0.0027192982456140345,0.01618421052631579,0.02297779789791126,0.02297779789791126,0.16666666666666666,MALE,1852
kleinmichel,10,2,1,3,1,1,0.0,0.0,0.022981672693281253,0.022981672693281253,0.1,MALE,1852
gast,1,1,1,1,0,0,0.0,0.0,0.016041604634229135,0.016041604634229135,0.0,MALE,1852
pavoni,3,1,1,1,0,0,0.0,0.0,0.01636239017704125,0.01636239017704125,0.0,FEMALE,1852
schwarz,4,1,1,1,0,0,0.0,0.0,0.010778105582241345,0.010778105582241345,0.0,MALE,1852
