,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
volk,25,6.0,3.0,3.0,7.0,0.028571428571428574,0.028571428571428574,0.06537536434267227,0.06537536434267227,0.8400000000000001,,1780
die_koenige_die_andern,2,2.0,1.0,1.0,1.0,0.004761904761904762,0.004761904761904762,0.11366766210215026,0.11366766210215026,0.5,,1780
general_bonze,2,1.0,0.0,1.0,1.0,0.0,0.0,0.011539835425144626,0.011539835425144626,0.5,MALE,1780
prinz_seiden-wurm,41,6.0,4.0,2.0,9.0,0.1142857142857143,0.11904761904761905,0.06597372775946544,0.06597372775946544,0.43902439024390244,MALE,1780
harlequin,64,8.0,4.0,4.0,7.0,0.20476190476190478,0.2,0.1374231001176355,0.1374231001176355,0.4375,MALE,1780
colombine,28,3.0,1.0,2.0,6.0,0.04761904761904762,0.04761904761904762,0.06160112999796651,0.06160112999796651,0.42857142857142855,FEMALE,1780
prinz_zed,28,4.0,2.0,2.0,6.0,0.04761904761904762,0.11904761904761905,0.05707841858431073,0.05707841858431073,0.42857142857142855,MALE,1780
koenig_chrysal,3,2.0,1.0,1.0,1.0,0.014285714285714287,0.014285714285714287,0.12014358733024963,0.12014358733024963,0.3333333333333333,MALE,1780
koenig_straldo,3,1.0,0.0,1.0,1.0,0.0,0.0,0.011539835425144626,0.011539835425144626,0.3333333333333333,MALE,1780
andrena,4,1.0,0.0,1.0,1.0,0.0,0.0,0.011539835425144626,0.011539835425144626,0.25,MALE,1780
pedrilla,12,3.0,2.0,1.0,2.0,0.014285714285714287,0.09047619047619049,0.03394291345663669,0.03394291345663669,0.16666666666666666,FEMALE,1780
gleba,36,4.0,2.0,2.0,2.0,0.04285714285714286,0.04285714285714286,0.06872935465877619,0.06872935465877619,0.1111111111111111,MALE,1780
minister_bim,36,3.0,1.0,2.0,2.0,0.07142857142857144,0.0,0.06138666459874967,0.06138666459874967,0.1111111111111111,MALE,1780
koenigin_tritina,10,1.0,0.0,1.0,1.0,0.0,0.0,0.011539835425144626,0.011539835425144626,0.1,FEMALE,1780
koenig_caromasko,16,4.0,3.0,1.0,1.0,0.02380952380952381,0.02380952380952381,0.12776891014966016,0.12776891014966016,0.0625,MALE,1780
poet_stumpf,5,1.0,1.0,0.0,0.0,0.0,0.0,0.040749825201148206,0.040749825201148206,0.0,MALE,1780
caromaskos_vater,2,,,,,,,,,,MALE,1780
nachfolger_von_koenig_chrysal,1,,,,,,,,,,MALE,1780
der_grosse_koenig,4,,,,,,,,,,MALE,1780
ali,1,,,,,,,,,,MALE,1780
zuma,1,,,,,,,,,,MALE,1780
alles,1,,,,,,,,,,,1780
der_philosoph,3,,,,,,,,,,MALE,1780
general_forsak,1,,,,,,,,,,MALE,1780
graez,1,,,,,,,,,,MALE,1780
prinz_aster,5,,,,,,,,,,MALE,1780
prinzessin_purperine,3,,,,,,,,,,FEMALE,1780
