,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
adam,71,9.0,5.0,4.0,23.0,0.45,0.43333333333333335,0.3859792517820855,0.3859792517820855,1.295774647887324,MALE,1757
die_dritte,1,1.0,0.0,1.0,1.0,0.0,0.0,0.025,0.025,1.0,FEMALE,1757
eva,19,4.0,2.0,2.0,9.0,0.0,0.2,0.087322104548201,0.087322104548201,0.9473684210526315,FEMALE,1757
kain,14,4.0,2.0,2.0,6.0,0.0,0.06666666666666667,0.1158512252955973,0.1158512252955973,0.8571428571428571,MALE,1757
selima,16,3.0,1.0,2.0,6.0,0.0,0.06666666666666667,0.06779368112109443,0.06779368112109443,0.75,FEMALE,1757
seth,58,7.0,4.0,3.0,8.0,0.1,0.25,0.31805373725302194,0.31805373725302194,0.41379310344827586,MALE,1757
der_todesengel,1,,,,,,,,,,UNKNOWN,1757
heman,1,,,,,,,,,,MALE,1757
eine_mutter,1,,,,,,,,,,FEMALE,1757
noch_eine,1,,,,,,,,,,FEMALE,1757
sunim,1,,,,,,,,,,MALE,1757
