,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kaiser,75,19.0,6.0,9.0,13.0,35.0,0.26210256410256405,0.26717948717948714,0.07554461326995618,0.07554461326995618,6.066666666666666,MALE,1829
sonnenberg,63,14.0,7.0,11.0,7.0,28.0,0.1961282051282051,0.18461538461538463,0.10635906288211501,0.10635906288211501,3.1111111111111107,MALE,1829
bandini,47,16.0,9.0,21.0,7.0,18.0,0.18694871794871795,0.18884615384615386,0.10993481394977461,0.10993481394977461,2.6808510638297873,MALE,1829
ralph,16,7.0,2.0,4.0,5.0,6.0,0.031538461538461536,0.06897435897435898,0.02218698135038176,0.02218698135038176,1.875,MALE,1829
nollingen,40,12.0,6.0,15.0,6.0,12.0,0.17141025641025642,0.20589743589743587,0.07923168821928867,0.07923168821928867,1.7999999999999998,MALE,1829
giulio,2,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.017692121899808688,0.017692121899808688,1.0,MALE,1829
judith,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007309477302211905,0.007309477302211905,1.0,FEMALE,1829
esther,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007309477302211905,0.007309477302211905,1.0,FEMALE,1829
ein_anderer,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007309477302211905,0.007309477302211905,1.0,MALE,1829
roesel,57,11.0,6.0,24.0,5.0,11.0,0.17112820512820512,0.1721794871794872,0.15937072106467484,0.15937072106467484,0.9649122807017543,FEMALE,1829
beata,25,6.0,4.0,11.0,2.0,7.0,0.040256410256410254,0.043076923076923075,0.1135738658950546,0.1135738658950546,0.56,FEMALE,1829
thorwaertel,4,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.029759339191604464,0.029759339191604464,0.5,MALE,1829
alle_5-5_und_5-6,2,2.0,1.0,1.0,1.0,1.0,0.0,0.025384615384615384,0.009144194156006324,0.009144194156006324,0.5,,1829
jutta,8,3.0,1.0,1.0,2.0,2.0,0.008461538461538461,0.04461538461538461,0.012500799601010297,0.012500799601010297,0.5,FEMALE,1829
amalgundis,9,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.010978911009800741,0.010978911009800741,0.4444444444444444,FEMALE,1829
schultheiss,10,4.0,2.0,2.0,2.0,2.0,0.013435897435897435,0.06897435897435897,0.014756659628354464,0.014756659628354464,0.4,MALE,1829
volk_1-5,11,6.0,4.0,4.0,2.0,2.0,0.033846153846153845,0.042820512820512815,0.03801225064948268,0.03801225064948268,0.36363636363636365,,1829
ein_ritter,4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01045261230931048,0.01045261230931048,0.25,MALE,1829
alessandro,28,5.0,3.0,15.0,2.0,3.0,0.020641025641025643,0.09923076923076923,0.0437797377422317,0.0437797377422317,0.21428571428571427,MALE,1829
narr,5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.009144194156006324,0.009144194156006324,0.2,MALE,1829
schelm_vom_berge,8,3.0,2.0,3.0,1.0,1.0,0.0010256410256410256,0.0,0.014207638259591229,0.014207638259591229,0.125,MALE,1829
daniel,10,3.0,2.0,3.0,1.0,1.0,0.0,0.005128205128205127,0.04572954984733853,0.04572954984733853,0.1,MALE,1829
dritter,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013522570915198817,0.013522570915198817,0.0,MALE,1829
geheimschreiber,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.010978911009800741,0.010978911009800741,0.0,MALE,1829
leibdiener,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.012921942774560043,0.012921942774560043,0.0,MALE,1829
trabant,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009144194156006324,0.009144194156006324,0.0,MALE,1829
conrad_von_stade,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009144194156006324,0.009144194156006324,0.0,MALE,1829
