,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
andreas_hofer,141,26.0,12.0,28.0,14.0,54.0,0.40767045454545453,0.46559343434343436,0.1305897858086107,0.1305897858086107,5.361702127659575,MALE,1835
speckbacher,90,14.0,5.0,25.0,9.0,28.0,0.2637310606060606,0.2537878787878788,0.09803358450829328,0.09803358450829328,2.8,MALE,1835
herzog,46,8.0,2.0,5.0,6.0,19.0,0.1571969696969697,0.1579861111111111,0.024027498866413408,0.024027498866413408,2.4782608695652173,MALE,1835
etschmann,32,7.0,3.0,9.0,4.0,15.0,0.1259469696969697,0.16682449494949494,0.07239545855278993,0.07239545855278993,1.875,MALE,1835
vizekoenig,44,7.0,3.0,13.0,4.0,17.0,0.0634469696969697,0.0634469696969697,0.03198813532001623,0.03198813532001623,1.5454545454545454,MALE,1835
paraguay,28,4.0,1.0,5.0,3.0,8.0,0.000946969696969697,0.001893939393939394,0.015671135241516195,0.015671135241516195,0.8571428571428571,MALE,1835
baerbel,12,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.007673973914331675,0.007673973914331675,0.5,FEMALE,1835
erstes_kind,6,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.007673973914331675,0.007673973914331675,0.5,UNKNOWN,1835
fleury,18,5.0,2.0,9.0,3.0,3.0,0.03977272727272727,0.03977272727272727,0.022132726300804793,0.022132726300804793,0.5,MALE,1835
heinrich,2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015303715846757049,0.015303715846757049,0.5,MALE,1835
volk,9,3.0,2.0,2.0,1.0,4.0,0.0,0.0,0.012705675122065763,0.012705675122065763,0.4444444444444444,,1835
legationsrat,35,2.0,1.0,6.0,1.0,14.0,0.0,0.0,0.057417712164086754,0.057417712164086754,0.4,MALE,1835
frau_straubing,10,3.0,1.0,5.0,2.0,2.0,0.01893939393939394,0.01893939393939394,0.01795206729993158,0.01795206729993158,0.4,FEMALE,1835
la_coste,26,4.0,2.0,7.0,2.0,5.0,0.02556818181818182,0.02556818181818182,0.020394573382704787,0.020394573382704787,0.38461538461538464,MALE,1835
eisenstecken,17,4.0,2.0,5.0,2.0,3.0,0.006628787878787879,0.026515151515151516,0.05673376148120969,0.05673376148120969,0.35294117647058826,MALE,1835
mathis,8,2.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0281863275243587,0.0281863275243587,0.25,MALE,1835
fallern,26,6.0,4.0,15.0,2.0,3.0,0.00946969696969697,0.2714646464646464,0.07569137916700597,0.07569137916700597,0.23076923076923078,MALE,1835
elsi,29,6.0,5.0,11.0,1.0,6.0,0.058712121212121215,0.05681818181818182,0.044454384372575755,0.044454384372575755,0.20689655172413793,FEMALE,1835
die_rainer,5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.009729592591451655,0.009729592591451655,0.2,,1835
johann,5,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.013840829945691618,0.013840829945691618,0.2,MALE,1835
haspinger,32,4.0,2.0,9.0,2.0,3.0,0.0,0.0,0.028935933568893887,0.028935933568893887,0.1875,MALE,1835
mehrere_tiroler_alle_2-8,6,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.011785211268571637,0.011785211268571637,0.16666666666666666,,1835
kanzler,37,3.0,2.0,15.0,1.0,6.0,0.020833333333333336,0.020833333333333336,0.05852176715705099,0.05852176715705099,0.16216216216216217,MALE,1835
weib_tirolerin,8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007673973914331675,0.007673973914331675,0.125,FEMALE,1835
einer_2-9a,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013944991274786982,0.013944991274786982,0.0,MALE,1835
ein_anderer,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013944991274786982,0.013944991274786982,0.0,MALE,1835
einer_2-9b,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008748904265651308,0.008748904265651308,0.0,MALE,1835
ein_tiroler_4-1,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009729592591451655,0.009729592591451655,0.0,MALE,1835
ein_offizier,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008748904265651308,0.008748904265651308,0.0,MALE,1835
der_tiroler_1-9,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.010650056444945783,0.010650056444945783,0.0,MALE,1835
ein_page,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009273406179768578,0.009273406179768578,0.0,MALE,1835
mayer,3,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.016602221506174,0.016602221506174,0.0,MALE,1835
donay,11,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.015115370628734751,0.015115370628734751,0.0,MALE,1835
raynouard,15,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0237283843342531,0.0237283843342531,0.0,MALE,1835
