,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
dietrich,258,35.0,13.0,76.0,22.0,95.0,0.31933808545306797,0.2234804490902052,0.09640638792101788,0.09640638792101788,8.10077519379845,MALE,1888
perwenitz,188,32.0,17.0,46.0,15.0,71.0,0.2699817700688781,0.25687185443283,0.07182532985641395,0.07182532985641395,5.664893617021277,MALE,1888
stroband,112,18.0,8.0,23.0,10.0,51.0,0.04297275508076903,0.13811459543166857,0.03401525015849383,0.03401525015849383,4.553571428571429,MALE,1888
konrad,164,26.0,12.0,71.0,14.0,48.0,0.23499508621459844,0.39513162988772743,0.10752487739074418,0.10752487739074418,4.097560975609756,MALE,1888
rieke,57,7.0,2.0,14.0,5.0,26.0,0.0022569377970074835,0.00014518002322880372,0.05124732485144077,0.05124732485144077,2.280701754385965,FEMALE,1888
ileburg,34,7.0,3.0,3.0,4.0,19.0,0.00029036004645760743,0.024825783972125436,0.006843595443842323,0.006843595443842323,2.235294117647059,MALE,1888
friedrich,42,10.0,4.0,11.0,6.0,15.0,0.04518002322880371,0.0946089818041038,0.018996362268244478,0.018996362268244478,2.142857142857143,MALE,1888
hans_sturz,57,10.0,4.0,16.0,6.0,19.0,0.0772803367751103,0.10617499032133179,0.04391974844838958,0.04391974844838958,2.0,MALE,1888
wins,39,10.0,4.0,11.0,6.0,12.0,0.021767324816105306,0.05086140147115757,0.015769514634177813,0.015769514634177813,1.8461538461538463,MALE,1888
otto,48,7.0,3.0,9.0,4.0,20.0,0.016231126596980255,0.004065040650406504,0.015174332196005164,0.015174332196005164,1.6666666666666667,MALE,1888
kasimir,32,8.0,3.0,11.0,5.0,10.0,0.04790940766550523,0.07805845915602012,0.01464897428247492,0.01464897428247492,1.5625,MALE,1888
sechelweg,27,6.0,3.0,5.0,3.0,11.0,0.039088418356711035,0.0518776616337592,0.01189288413558955,0.01189288413558955,1.222222222222222,MALE,1888
rieneke,12,3.0,1.0,3.0,2.0,7.0,0.01916376306620209,0.01916376306620209,0.0073553388188442445,0.0073553388188442445,1.1666666666666667,MALE,1888
gertrud,49,7.0,3.0,12.0,4.0,13.0,0.0007742934572202865,0.008807588075880758,0.014371630702563901,0.014371630702563901,1.0612244897959184,FEMALE,1888
schwalbe,54,7.0,4.0,21.0,3.0,19.0,0.046138211382113825,0.0429732868757259,0.035060534394659344,0.035060534394659344,1.0555555555555556,MALE,1888
barbara,65,9.0,5.0,23.0,4.0,16.0,0.05191626994762883,0.13787262872628725,0.027671225503667716,0.027671225503667716,0.9846153846153847,FEMALE,1888
finke,130,18.0,12.0,70.0,6.0,21.0,0.09564162125137732,0.06300813008130081,0.10964680313449497,0.10964680313449497,0.9692307692307693,MALE,1888
martin,20,5.0,3.0,7.0,2.0,8.0,0.011755433880869422,0.0,0.015300537228286087,0.015300537228286087,0.8,MALE,1888
