,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
ratcliff,45,9.0,4.0,7.0,5.0,10.0,0.17803030303030304,0.16792929292929293,0.149276926422979,0.149276926422979,1.1111111111111112,MALE,1823
douglas,26,7.0,4.0,4.0,3.0,8.0,0.04924242424242424,0.19444444444444442,0.08734279479057264,0.08734279479057264,0.9230769230769231,MALE,1823
lesley,18,7.0,4.0,6.0,3.0,5.0,0.14772727272727273,0.15025252525252525,0.15609950818707238,0.15609950818707238,0.8333333333333334,MALE,1823
margarete,23,5.0,1.0,3.0,4.0,4.0,0.003787878787878788,0.007575757575757576,0.05992057161943367,0.05992057161943367,0.6956521739130435,FEMALE,1823
maria,27,5.0,2.0,5.0,3.0,6.0,0.045454545454545456,0.045454545454545456,0.08660306154557826,0.08660306154557826,0.6666666666666666,FEMALE,1823
alle-mehrere,3,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.062340749261772146,0.062340749261772146,0.6666666666666666,,1823
dick,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.023115087829738243,0.023115087829738243,0.5,MALE,1823
john,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.023115087829738243,0.023115087829738243,0.3333333333333333,MALE,1823
tom,13,4.0,2.0,3.0,2.0,2.0,0.09848484848484848,0.09848484848484848,0.10667822490714902,0.10667822490714902,0.3076923076923077,MALE,1823
willie,7,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.06845255343684085,0.06845255343684085,0.14285714285714285,MALE,1823
mac-gregor,17,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.09152942631883493,0.09152942631883493,0.0,MALE,1823
bill,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.042763003925145524,0.042763003925145524,0.0,MALE,1823
taddie,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.042763003925145524,0.042763003925145524,0.0,MALE,1823
