,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
georg,108,6,3,32,3,37,0.6666666666666666,0.6666666666666666,0.44718102335434506,0.44718102335434506,1.027777777777778,MALE,1903
anna,34,4,2,12,2,10,0.0,0.6666666666666666,0.16254169954509765,0.16254169954509765,0.5882352941176471,FEMALE,1903
eduard,94,4,2,28,2,26,0.0,0.0,0.33223119568428894,0.33223119568428894,0.5531914893617021,MALE,1903
der_kleine,5,2,1,2,1,1,0.0,0.0,0.058046081416268665,0.058046081416268665,0.2,MALE,1903
