,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
buergermeister,332,23,11,71,12,67,0.4931318681318681,0.4706959706959707,0.19987570799902588,0.19987570799902588,2.4216867469879517,MALE,1902
major,185,12,6,27,6,56,0.01785714285714286,0.029304029304029304,0.07833779195913523,0.07833779195913523,1.8162162162162163,MALE,1902
suschen,47,8,3,9,5,17,0.0,0.049450549450549455,0.030384683522144795,0.030384683522144795,1.8085106382978724,FEMALE,1902
frau_buergermeister,193,15,6,51,9,34,0.058699633699633706,0.23901098901098902,0.10655688828339507,0.10655688828339507,1.5854922279792745,FEMALE,1902
beringer,101,8,4,24,4,25,0.0,0.06410256410256411,0.0618634184922355,0.0618634184922355,0.9900990099009901,MALE,1902
kiermayer,49,8,3,3,5,8,0.053663003663003674,0.17032967032967034,0.027344775661687973,0.027344775661687973,0.8163265306122448,MALE,1902
schweigel,111,10,6,20,4,17,0.019780219780219783,0.20238095238095238,0.04889565759683762,0.04889565759683762,0.6126126126126126,MALE,1902
gruber,31,8,4,5,4,4,0.20109890109890108,0.2087912087912088,0.03091164713694937,0.03091164713694937,0.5161290322580645,MALE,1902
frieda,40,5,2,9,3,6,0.0,0.0,0.033206237193331725,0.033206237193331725,0.44999999999999996,FEMALE,1902
lindlacher,21,3,1,1,2,3,0.06043956043956045,0.06043956043956045,0.01656872889158346,0.01656872889158346,0.2857142857142857,MALE,1902
gschwendtner,22,3,1,2,2,2,0.00641025641025641,0.0,0.019388949040094264,0.019388949040094264,0.18181818181818182,MALE,1902
heitzinger,25,3,2,9,1,4,0.0,0.0,0.03356096194426409,0.03356096194426409,0.16,MALE,1902
marie,12,5,4,5,1,1,0.005128205128205129,0.008241758241758242,0.14348851501318854,0.14348851501318854,0.08333333333333333,FEMALE,1902
hartl,22,3,2,5,1,1,0.0,0.08241758241758243,0.023063268992796815,0.023063268992796815,0.045454545454545456,MALE,1902
stelzer,55,6,5,5,1,1,0.012362637362637364,0.030219780219780223,0.14655276827332983,0.14655276827332983,0.01818181818181818,MALE,1902
