,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
bast,108,16,8,8,22,0.16462962962962963,0.31111111111111106,0.13899640416564957,0.13899640416564957,1.6296296296296295,MALE,1787
orpheus,47,7,2,5,13,0.12685185185185188,0.17222222222222222,0.07911107119026953,0.07911107119026953,1.3829787234042554,MALE,1787
claerchen,166,12,6,6,34,0.15462962962962964,0.03888888888888888,0.2199582031001976,0.2199582031001976,1.2289156626506024,FEMALE,1787
constanze,98,9,4,5,22,0.01888888888888889,0.0,0.10772881239752188,0.10772881239752188,1.1224489795918366,FEMALE,1787
lukrezia,18,6,2,4,5,0.05018518518518519,0.10740740740740741,0.034792221792596036,0.034792221792596036,1.1111111111111112,FEMALE,1787
albert,68,11,6,5,14,0.025925925925925925,0.1,0.08804313500078642,0.08804313500078642,1.0294117647058822,MALE,1787
truebe,80,10,6,4,20,0.12296296296296297,0.11111111111111109,0.11073285912342973,0.11073285912342973,1.0,MALE,1787
virginia,15,5,2,3,3,0.021296296296296296,0.03518518518518519,0.024723614597803777,0.024723614597803777,0.6000000000000001,FEMALE,1787
nikolo,60,4,2,2,15,0.0,0.0,0.07399716760670394,0.07399716760670394,0.5,MALE,1787
erster_poet,36,9,5,4,4,0.23037037037037034,0.5351851851851852,0.0752153169218114,0.0752153169218114,0.4444444444444444,MALE,1787
zweyter_poet,17,5,4,1,1,0.006481481481481482,0.053703703703703705,0.046701194103230224,0.046701194103230224,0.058823529411764705,MALE,1787
