,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
der_zweite_cherusker_5-2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00442776024212744,0.00442776024212744,0.0,MALE,1808
der_erste_cherusker_5-2,6,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.007081784370310651,0.007081784370310651,0.0,MALE,1808
einer_der_beiden_hauptleute,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005850993861666012,0.005850993861666012,0.0,MALE,1808
eine_andere_stimme,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009630737709225887,0.009630737709225887,0.0,UNKNOWN,1808
der_cherusker_3-4,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004997751197673734,0.004997751197673734,0.0,MALE,1808
mehrere_stimmen,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007464964786332731,0.007464964786332731,0.0,,1808
eine_stimme_aus_dem_volke,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007464964786332731,0.007464964786332731,0.0,UNKNOWN,1808
der_herold,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005092888439817537,0.005092888439817537,0.0,MALE,1808
crassus,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004997751197673734,0.004997751197673734,0.0,MALE,1808
das_volk,6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.014144312217724008,0.014144312217724008,0.0,,1808
adelhart,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005850993861666012,0.005850993861666012,0.0,MALE,1808
das_gefolge_5-22,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00442776024212744,0.00442776024212744,0.0,,1808
