,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
golo,307,21.0,11.0,10.0,91.0,0.2210171568627451,0.2126225490196078,0.2334119968333324,0.2334119968333324,2.9641693811074923,MALE,1843
margaretha,92,15.0,8.0,7.0,37.0,0.0821078431372549,0.11519607843137254,0.07932212591168425,0.07932212591168425,2.8152173913043477,FEMALE,1843
genoveva,173,20.0,8.0,12.0,38.0,0.2798406862745098,0.30085784313725494,0.14341961556414545,0.14341961556414545,2.6358381502890174,FEMALE,1843
edelknecht,3,2.0,0.0,2.0,3.0,0.0,0.0,0.00955199329380572,0.00955199329380572,2.0,MALE,1843
siegfried,132,10.0,5.0,5.0,49.0,0.07089460784313725,0.05514705882352941,0.07126027972280664,0.07126027972280664,1.856060606060606,MALE,1843
hans,87,14.0,7.0,7.0,21.0,0.09417892156862744,0.22487745098039214,0.07695706088465865,0.07695706088465865,1.6896551724137931,MALE,1843
balthasar,93,9.0,4.0,5.0,29.0,0.008578431372549019,0.015931372549019607,0.06388459577161631,0.06388459577161631,1.5591397849462365,MALE,1843
caspar,75,12.0,6.0,6.0,18.0,0.04044117647058824,0.21017156862745096,0.052238488381363746,0.052238488381363746,1.44,MALE,1843
conrad,19,6.0,2.0,4.0,6.0,0.0009191176470588235,0.07843137254901962,0.01824873076380147,0.01824873076380147,1.263157894736842,MALE,1843
katharina,106,8.0,4.0,4.0,29.0,0.003492647058823529,0.019607843137254898,0.09429131342367734,0.09429131342367734,1.0943396226415094,FEMALE,1843
drago,25,4.0,3.0,1.0,5.0,0.0,0.0,0.037028986121767735,0.037028986121767735,0.2,MALE,1843
maler,6,2.0,1.0,1.0,1.0,0.0,0.0,0.012760168568920942,0.012760168568920942,0.16666666666666666,MALE,1843
jude,6,1.0,0.0,1.0,1.0,0.0,0.0,0.00955199329380572,0.00955199329380572,0.16666666666666666,MALE,1843
schmerzenreich,8,2.0,1.0,1.0,1.0,0.0,0.0,0.02238469439426661,0.02238469439426661,0.125,MALE,1843
tristan,15,3.0,2.0,1.0,1.0,0.0,0.09681372549019608,0.029953266381894494,0.029953266381894494,0.06666666666666667,MALE,1843
klaus,21,5.0,4.0,1.0,1.0,0.0,0.07965686274509802,0.019927791393340534,0.019927791393340534,0.047619047619047616,MALE,1843
hildebrant,2,1.0,1.0,0.0,0.0,0.0,0.0,0.010788123686046727,0.010788123686046727,0.0,MALE,1843
geist,6,1.0,1.0,0.0,0.0,0.0,0.0,0.015018775609065189,0.015018775609065189,0.0,MALE,1843
mehrere_stimmen,1,,,,,,,,,,,1843
