,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
jakob,191,18.0,9.0,61.0,9.0,61.0,0.38461538461538464,0.36813186813186816,0.358129899392145,0.358129899392145,2.8743455497382198,MALE,1813
alle_eine_menge_juden,6,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.012883616160791757,0.012883616160791757,1.5,,1813
abraham_hirsch,43,7.0,4.0,13.0,3.0,21.0,0.10164835164835166,0.1043956043956044,0.08461356919823215,0.08461356919823215,1.4651162790697674,MALE,1813
loebel_groschenmacher,24,6.0,3.0,7.0,3.0,10.0,0.057692307692307696,0.1043956043956044,0.057183788528177106,0.057183788528177106,1.25,MALE,1813
herr_polckwitzer,64,5.0,3.0,12.0,2.0,17.0,0.01098901098901099,0.16483516483516486,0.08626361895441176,0.08626361895441176,0.53125,MALE,1813
kirchendiener,6,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.027854889015054302,0.027854889015054302,0.5,MALE,1813
postillion,20,4.0,2.0,16.0,2.0,5.0,0.0,0.0,0.09234093141426677,0.09234093141426677,0.5,MALE,1813
lydie,42,5.0,2.0,8.0,3.0,5.0,0.049450549450549455,0.13186813186813187,0.07365221857528723,0.07365221857528723,0.3571428571428571,FEMALE,1813
zweiter_jude,3,2.0,1.0,1.0,1.0,1.0,0.005494505494505495,0.005494505494505495,0.02383468808432094,0.02383468808432094,0.3333333333333333,MALE,1813
isidorus_morgenlaender,29,2.0,1.0,12.0,1.0,9.0,0.0,0.0,0.07276870757784196,0.07276870757784196,0.3103448275862069,MALE,1813
erster_jude,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.012883616160791757,0.012883616160791757,0.25,MALE,1813
rachel,8,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.016308397768606694,0.016308397768606694,0.125,FEMALE,1813
kapellmeister,15,3.0,2.0,2.0,1.0,1.0,0.0,0.13186813186813187,0.030394741757054655,0.030394741757054655,0.06666666666666667,MALE,1813
rebecca,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.017744216011348634,0.017744216011348634,0.0,FEMALE,1813
dritter_jude,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03314310140166947,0.03314310140166947,0.0,MALE,1813
