,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
hortensio,50,12.0,5.0,7.0,7.0,14.0,0.153525641025641,0.27670940170940167,0.05736638940459437,0.05736638940459437,1.9600000000000002,MALE,1874
katharine,81,11.0,5.0,19.0,6.0,24.0,0.11634615384615384,0.12286324786324784,0.11094229891639734,0.11094229891639734,1.7777777777777777,FEMALE,1874
bianca,35,8.0,4.0,5.0,4.0,10.0,0.012179487179487178,0.10256410256410255,0.03550741806908537,0.03550741806908537,1.1428571428571428,FEMALE,1874
baptista,63,11.0,7.0,14.0,4.0,16.0,0.12564102564102564,0.1143162393162393,0.08777026555824413,0.08777026555824413,1.0158730158730158,MALE,1874
chor_3-1,4,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.010714285714285716,0.010714285714285716,1.0,,1874
petruchio,113,11.0,6.0,33.0,5.0,20.0,0.09903846153846153,0.0641025641025641,0.1447951380225995,0.1447951380225995,0.8849557522123894,MALE,1874
lucentio,58,10.0,5.0,13.0,5.0,7.0,0.08685897435897436,0.09829059829059827,0.06010088805726296,0.06010088805726296,0.603448275862069,MALE,1874
nachbarinnen,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.010714285714285716,0.010714285714285716,0.5,,1874
chor_der_diener_4-1,4,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.19903951976557663,0.19903951976557663,0.5,,1874
chor_alle_3-6,11,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.010714285714285716,0.010714285714285716,0.2727272727272727,,1874
chor_1-1,17,3.0,1.0,1.0,2.0,2.0,0.002564102564102564,0.02670940170940171,0.018012251155845593,0.018012251155845593,0.23529411764705882,,1874
chor_3-5,7,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.014197245275794367,0.014197245275794367,0.14285714285714285,,1874
schneider,9,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.01857269921170504,0.01857269921170504,0.1111111111111111,MALE,1874
grumio,16,6.0,5.0,8.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.22155302942003743,0.22155302942003743,0.0625,MALE,1874
