,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
foerster,303,22,11,69,11,100,0.24625,0.00625,0.20477537822876427,0.20477537822876427,3.6303630363036303,MALE,1850
stein,119,14,6,19,8,42,0.1361111111111111,0.125,0.06326720440438258,0.06326720440438258,2.823529411764706,MALE,1850
robert,79,14,6,20,8,19,0.17069444444444445,0.35277777777777775,0.05409776165982268,0.05409776165982268,1.9240506329113924,MALE,1850
foersterin,176,17,10,56,7,41,0.11152777777777778,0.24027777777777778,0.13344825037889876,0.13344825037889876,1.6306818181818181,FEMALE,1850
marie,57,7,3,13,4,18,0.006388888888888888,0.05277777777777778,0.03828658045094476,0.03828658045094476,1.263157894736842,FEMALE,1850
moeller,50,11,7,17,4,11,0.1170833333333333,0.2638888888888889,0.08317129128708653,0.08317129128708653,0.88,MALE,1850
andres,78,10,5,26,5,13,0.15069444444444446,0.2743055555555555,0.06751655567227946,0.06751655567227946,0.8333333333333333,MALE,1850
buchjaeger,13,4,2,11,2,5,0.0010416666666666667,0.0,0.0634917287982,0.0634917287982,0.7692307692307693,MALE,1850
weiler,59,7,4,21,3,15,0.0,0.0020833333333333333,0.05176575523764454,0.05176575523764454,0.7627118644067796,MALE,1850
wirt,16,4,2,5,2,6,0.11770833333333333,0.11666666666666667,0.03079212562901052,0.03079212562901052,0.75,MALE,1850
wilkens,33,7,3,6,4,6,0.013333333333333334,0.1548611111111111,0.02703120454948779,0.02703120454948779,0.7272727272727273,MALE,1850
frei,25,3,1,3,2,9,0.0625,0.0625,0.04564198292078037,0.04564198292078037,0.72,MALE,1850
kathrine,7,2,1,1,1,4,0.0,0.0,0.011243680982838577,0.011243680982838577,0.5714285714285714,FEMALE,1850
wilhelm,28,4,2,10,2,6,0.0,0.0,0.029307273589503455,0.029307273589503455,0.42857142857142855,MALE,1850
pastor,52,6,3,19,3,7,0.004166666666666667,0.0,0.041470318097751126,0.041470318097751126,0.40384615384615385,MALE,1850
bastian,4,2,1,2,1,1,0.0,0.0,0.011384324938472443,0.011384324938472443,0.25,MALE,1850
lindenschmied,20,2,1,8,1,3,0.0,0.0,0.0433085831741321,0.0433085831741321,0.15,MALE,1850
