,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
der_wachtmeister,12,5,2,3,3,6,0.18055555555555555,0.18055555555555555,0.07668408894918029,0.07668408894918029,1.5,MALE,1908
klara,99,11,6,28,5,26,0.4930555555555555,0.5,0.29353724152252963,0.29353724152252963,1.3131313131313131,FEMALE,1908
josef,79,6,3,15,3,22,0.10416666666666666,0.1111111111111111,0.17247802341829482,0.17247802341829482,0.8354430379746836,MALE,1908
lindekuh,45,5,3,23,2,15,0.013888888888888888,0.027777777777777776,0.2011241087043041,0.2011241087043041,0.6666666666666666,MALE,1908
die_aufseherin,14,4,2,5,2,4,0.1388888888888889,0.1388888888888889,0.07278744536579565,0.07278744536579565,0.5714285714285714,FEMALE,1908
else,31,3,1,6,2,7,0.0,0.1111111111111111,0.07731541647208544,0.07731541647208544,0.45161290322580644,FEMALE,1908
frau_oberst,9,2,0,0,2,2,0.0,0.0,0.019737500914469734,0.019737500914469734,0.4444444444444444,FEMALE,1908
der_gefaengnisdirektor,6,2,1,1,1,1,0.0,0.0,0.03060090721240056,0.03060090721240056,0.16666666666666666,MALE,1908
ein_dienstmaedchen,1,1,1,1,0,0,0.0,0.0,0.02933382017407235,0.02933382017407235,0.0,FEMALE,1908
dr_schwarzkopf,14,1,1,1,0,0,0.0,0.0,0.026401447266867578,0.026401447266867578,0.0,MALE,1908
