,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kaiser,60,4.0,1.0,3.0,7.0,0.5,0.5,0.35727988082118267,0.35727988082118267,0.35,MALE,1811
kasper,28,2.0,1.0,1.0,1.0,0.0,0.0,0.18947743489338575,0.18947743489338575,0.03571428571428571,MALE,1811
der_ritter,63,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3505330064420775,0.3505330064420775,0.015873015873015872,MALE,1811
kaiserin,40,1.0,1.0,0.0,0.0,0.0,0.0,0.10270967784335405,0.10270967784335405,0.0,FEMALE,1811
matrosen,7,,,,,,,,,,,1811
chor_der_schlossgeister,1,,,,,,,,,,,1811
der_teufel,14,,,,,,,,,,MALE,1811
menschen,6,,,,,,,,,,,1811
thiere,2,,,,,,,,,,,1811
krokodill,1,,,,,,,,,,UNKNOWN,1811
esel,5,,,,,,,,,,UNKNOWN,1811
affe,1,,,,,,,,,,UNKNOWN,1811
ochs,3,,,,,,,,,,UNKNOWN,1811
biene,1,,,,,,,,,,UNKNOWN,1811
huhn,1,,,,,,,,,,UNKNOWN,1811
weissfisch,1,,,,,,,,,,UNKNOWN,1811
hirsch,1,,,,,,,,,,UNKNOWN,1811
hund,1,,,,,,,,,,UNKNOWN,1811
storch,1,,,,,,,,,,UNKNOWN,1811
pferd,1,,,,,,,,,,UNKNOWN,1811
die_engel,1,,,,,,,,,,,1811
matrose,2,,,,,,,,,,MALE,1811
